MAE1,MAE2,MAE3,MAE4,MAE5,MAE6
17.32996,17.312422,17.28064,17.232264,17.206697,17.183199
17.29538,17.275969,17.241568,17.190836,17.164131,17.14077
17.260447,17.238337,17.201437,17.150269,17.124298,17.10102
17.22488,17.201658,17.164116,17.113554,17.087118,17.063457
17.190918,17.168482,17.130667,17.07935,17.050922,17.028893
17.159164,17.136345,17.096966,17.044733,17.016966,16.998402
17.12694,17.102278,17.061666,17.01061,16.986095,16.96963
17.092688,17.06745,17.027672,16.978664,16.955551,16.938915
17.05845,17.034569,16.99634,16.947617,16.922998,16.90613
17.409492,17.341383,17.10905,17.234692,17.751366,18.599073
17.432718,16.97728,16.908373,17.862255,19.534885,20.826271
16.905405,16.845062,17.773018,19.462444,21.085178,21.879704
16.826414,17.906237,19.64829,21.135317,21.805004,22.018192
18.023056,19.763931,21.353333,21.977219,22.001326,22.09737
19.854809,21.137959,21.917372,21.990585,22.037014,22.194893
21.075142,21.709251,21.912586,21.908579,22.049576,22.08371
21.431791,21.805052,21.874908,21.852446,21.835161,21.65038
21.602888,21.852892,21.839212,21.725357,21.60882,21.459312
21.825558,21.908768,21.77156,21.639917,21.638935,21.716085
21.909012,21.846865,21.678493,21.655672,21.825268,22.011837
21.852528,21.78498,21.721704,21.831663,22.071167,22.225367
21.770872,21.797028,21.866898,22.027946,22.220625,22.274195
21.812931,21.929625,22.06474,22.206194,22.34407,22.35822
21.989704,22.147358,22.279587,22.389774,22.51709,22.577217
22.204275,22.357075,22.464558,22.56583,22.70721,22.817753
22.361858,22.497215,22.593384,22.69605,22.824665,22.906418
22.467188,22.596573,22.692268,22.783699,22.870163,22.883972
22.552126,22.680088,22.763714,22.821814,22.852348,22.806679
22.636322,22.744717,22.794214,22.813702,22.809116,22.743992
22.701166,22.772495,22.780685,22.774181,22.759537,22.697971
22.726696,22.758097,22.736303,22.721304,22.712597,22.657007
22.715054,22.71866,22.68538,22.673195,22.67495,22.621685
22.707203,22.682756,22.641653,22.64856,22.695223,22.696424
22.662836,22.626476,22.606833,22.649284,22.736416,22.754454
22.605251,22.59642,22.623413,22.689125,22.77023,22.743044
22.563467,22.618671,22.686892,22.728886,22.733442,22.609922
22.615353,22.702126,22.746346,22.729805,22.67541,22.544487
22.707237,22.752655,22.72596,22.674658,22.638977,22.592188
22.73568,22.708708,22.636585,22.605345,22.635202,22.653646
22.674477,22.617197,22.56323,22.577736,22.650986,22.664564
22.59108,22.559446,22.555601,22.599335,22.6756,22.661201
22.555466,22.564814,22.596294,22.645336,22.714928,22.70033
22.568605,22.60188,22.64295,22.689089,22.757788,22.757172
22.59514,22.635288,22.675476,22.720745,22.788319,22.787735
22.615536,22.658915,22.698948,22.742924,22.802525,22.788404
22.636057,22.682299,22.721718,22.76298,22.817013,22.799221
22.656643,22.703415,22.739946,22.778124,22.828577,22.811504
22.673054,22.71767,22.750858,22.78677,22.833405,22.811548
22.683773,22.727364,22.758316,22.790976,22.830378,22.798376
22.692211,22.735233,22.762709,22.789776,22.820787,22.780724
22.699547,22.739674,22.760868,22.781187,22.805326,22.760677
22.702612,22.737316,22.750662,22.764156,22.78205,22.732004
22.700823,22.728798,22.734318,22.741932,22.755783,22.702238
22.770006,22.735733,22.702797,22.751259,22.887001,23.014467
22.720379,22.647022,22.661934,22.810804,23.061977,23.246239
22.600624,22.606163,22.751415,22.960957,23.170067,23.190132
22.508179,22.708473,22.969656,23.09207,23.034569,22.708399
22.694351,22.988277,23.16256,23.085037,22.813126,22.41758
23.007961,23.17051,23.104008,22.891228,22.64136,22.494688
23.133827,23.052242,22.810116,22.638954,22.586681,22.6699
22.967249,22.762505,22.545639,22.507622,22.596846,22.675842
22.710888,22.56145,22.48422,22.537064,22.640236,22.63116
22.550747,22.511702,22.537502,22.598528,22.659943,22.604597
22.539383,22.56177,22.608776,22.648579,22.700254,22.675936
22.581417,22.612858,22.645664,22.677778,22.741924,22.750256
22.603416,22.62938,22.655712,22.693771,22.763859,22.767488
22.604925,22.635628,22.667847,22.708635,22.76947,22.752598
22.611717,22.651312,22.68633,22.721184,22.770071,22.745384
22.62987,22.670786,22.69954,22.726494,22.769829,22.74886
22.649887,22.684399,22.704712,22.729702,22.776714,22.764435
22.65971,22.688524,22.7058,22.733624,22.784065,22.773193
22.660084,22.688171,22.7075,22.737343,22.78524,22.766312
22.660332,22.691246,22.712687,22.74065,22.782059,22.754486
22.66513,22.697836,22.717379,22.740248,22.774837,22.742813
22.674282,22.70422,22.718401,22.737583,22.7715,22.743305
22.685293,22.709467,22.72003,22.743004,22.788004,22.775795
22.68829,22.710073,22.724075,22.756102,22.81134,22.807087
22.685743,22.711714,22.7355,22.776249,22.83485,22.826168
22.68728,22.723507,22.757874,22.802275,22.856844,22.839928
22.699148,22.745014,22.784592,22.827515,22.875595,22.853966
22.717922,22.76824,22.807022,22.846085,22.887482,22.861637
22.514229,22.683258,22.803183,22.65808,22.171768,21.28952
22.45903,22.73962,22.759268,22.125957,21.028564,19.757946
22.736101,22.781313,22.308022,21.128126,19.834229,19.147816
22.842054,22.252464,21.214323,19.968054,19.202824,19.222721
22.050213,20.922352,19.806107,19.059364,19.020218,19.023846
20.790527,19.760101,19.089262,18.88346,18.97666,18.676151
19.842003,19.217232,18.975328,18.955507,18.892094,18.585903
19.36946,19.018625,18.937912,18.899288,18.784433,18.627825
19.142853,18.896595,18.843718,18.81008,18.765266,18.705599
18.9208,18.740263,18.719793,18.707365,18.679386,18.606625
18.71332,18.601786,18.613243,18.58259,18.510843,18.421804
18.599823,18.5302,18.535048,18.468935,18.387684,18.349113
18.56273,18.495428,18.473305,18.40857,18.381014,18.411049
18.53299,18.465462,18.440678,18.413418,18.437574,18.493816
18.495022,18.453382,18.453407,18.45354,18.478506,18.52877
18.479883,18.47159,18.490488,18.487093,18.48963,18.539543
18.495281,18.500034,18.516087,18.498575,18.495264,18.554407
18.512648,18.512148,18.517986,18.495117,18.499214,18.55818
18.510746,18.504147,18.50594,18.482025,18.485443,18.53235
18.495243,18.486526,18.487059,18.457254,18.451584,18.488682
18.476784,18.46378,18.459517,18.421822,18.412083,18.447767
18.45446,18.433844,18.42366,18.382895,18.376797,18.41301
18.42451,18.398312,18.385963,18.346464,18.343658,18.37776
18.38967,18.362299,18.350945,18.3122,18.308502,18.340286
18.37151,18.346817,18.335136,18.310198,18.33665,18.410048
18.382368,18.35688,18.351469,18.374022,18.476414,18.617218
18.388813,18.377481,18.412437,18.507427,18.67395,18.82808
18.393278,18.443829,18.546864,18.679121,18.82027,18.923693
18.44676,18.571663,18.711151,18.808983,18.865652,18.918688
18.553553,18.69824,18.809599,18.838188,18.835278,18.866163
18.676456,18.787207,18.840431,18.826752,18.821743,18.856552
18.750717,18.81595,18.828367,18.807396,18.814419,18.841618
18.763678,18.80187,18.801407,18.78067,18.778997,18.782211
18.756556,18.785627,18.780888,18.751595,18.731846,18.72548
18.752281,18.771173,18.756279,18.717709,18.694523,18.696024
18.739641,18.743568,18.719456,18.681967,18.667965,18.67335
18.71013,18.710922,18.69045,18.654825,18.63248,18.61785
18.690311,18.697838,18.675102,18.629305,18.591782,18.58538
18.67965,18.673723,18.63812,18.593046,18.57616,18.596706
18.650303,18.629976,18.596954,18.573235,18.58429,18.604359
18.60884,18.601772,18.59,18.58028,18.583399,18.585243
18.592152,18.60825,18.608513,18.59077,18.57249,18.575603
18.604992,18.625237,18.618086,18.590662,18.574583,18.594837
18.615124,18.625992,18.611021,18.587894,18.587082,18.611347
18.606936,18.616158,18.605177,18.588963,18.588444,18.60156
18.595833,18.611729,18.606352,18.586939,18.574596,18.581284
18.594532,18.612125,18.604107,18.577387,18.561316,18.572542
18.594883,18.606955,18.593287,18.565468,18.555876,18.571012
18.586376,18.594398,18.579975,18.555605,18.549726,18.561756
18.572412,18.581543,18.569801,18.546349,18.537209,18.545185
18.561007,18.571877,18.560837,18.535076,18.522911,18.531252
18.55249,18.562408,18.549683,18.522577,18.511766,18.522108
18.542404,18.550701,18.537062,18.510818,18.502054,18.51212
18.52992,18.538258,18.525309,18.499765,18.490486,18.498991
18.519102,18.52858,18.516186,18.490305,18.48012,18.48937
18.512976,18.523207,18.510426,18.484913,18.47649,18.489552
18.510826,18.521545,18.508776,18.485802,18.481306,18.498714
18.511211,18.523598,18.512516,18.49324,18.491882,18.512201
18.514668,18.530247,18.52187,18.505423,18.505096,18.527292
18.5223,18.541279,18.53507,18.51994,18.51968,18.543623
18.531857,18.552855,18.547663,18.532654,18.532066,18.556171
18.53908,18.560507,18.555605,18.539446,18.537024,18.55801
18.541609,18.562416,18.55702,18.537796,18.531452,18.54726
18.53964,18.558475,18.551077,18.527332,18.516893,18.528246
18.533375,18.548523,18.537828,18.509993,18.497524,18.506178
18.522207,18.532955,18.519148,18.489054,18.47654,18.48344
18.506603,18.513924,18.498356,18.467651,18.455587,18.461214
18.489027,18.494648,18.478508,18.44794,18.436314,18.44197
18.471973,18.477037,18.460833,18.430979,18.420494,18.427652
18.456295,18.461485,18.445698,18.417274,18.40857,18.417532
18.442009,18.44816,18.433428,18.406672,18.399277,18.40944
18.429482,18.437284,18.423826,18.398188,18.391172,18.402134
18.772821,18.7008,18.522036,18.676914,19.197815,20.083275
18.73473,18.321173,18.318224,19.194134,20.71762,22.00324
18.175703,18.14986,19.032309,20.493465,21.973475,22.710815
18.100235,19.088926,20.669254,21.926622,22.579948,22.722355
19.178656,20.73261,22.164156,22.685148,22.745977,22.763248
20.793974,21.938635,22.6427,22.679947,22.702776,22.81468
21.915834,22.483536,22.666586,22.644604,22.777306,22.911558
22.2813,22.596777,22.658642,22.667631,22.728853,22.73189
22.454042,22.67825,22.710012,22.696669,22.690853,22.681381
22.638763,22.780357,22.758371,22.72624,22.733715,22.802128
22.741142,22.79749,22.74007,22.72624,22.765575,22.844585
22.736637,22.751411,22.705128,22.716045,22.75445,22.769676
22.7051,22.720032,22.700407,22.718922,22.746212,22.726107
22.696814,22.718222,22.71074,22.726528,22.755415,22.746424
22.723387,22.725048,22.71026,22.741001,22.816832,22.872631
22.709246,22.698845,22.705292,22.772734,22.887989,22.953346
22.669855,22.690033,22.74517,22.833158,22.93105,22.933826
22.651308,22.736053,22.83051,22.891201,22.909546,22.816006
22.71997,22.834854,22.901852,22.899445,22.850182,22.738087
22.822731,22.894218,22.886133,22.84183,22.79796,22.752789
