MAE1,MAE2,MAE3,MAE4,MAE5,MAE6
18.174425,18.109518,18.059336,17.943853,17.884466,17.926016
18.107605,18.046062,17.994246,17.887352,17.842995,17.894714
18.060295,18.000425,17.959702,17.863455,17.82894,17.88621
18.028774,17.978193,17.95181,17.861935,17.837833,17.895435
18.00476,17.966494,17.949226,17.867329,17.852108,17.909729
17.98254,17.954187,17.941813,17.870531,17.861261,17.918741
17.962002,17.940258,17.931015,17.870428,17.86446,17.919632
17.943663,17.926085,17.918793,17.867178,17.862434,17.912748
17.927021,17.91188,17.90536,17.860373,17.85555,17.89998
17.910824,17.896828,17.889711,17.849314,17.84398,17.882843
17.824568,17.77469,17.787365,17.748837,17.73095,18.357588
17.700588,17.732235,17.730183,17.71195,18.325932,18.617804
17.640234,17.687023,17.611519,18.273575,18.607525,18.780527
17.562935,17.610546,18.184017,18.482903,18.687891,18.852978
17.62018,18.193016,18.593414,18.758896,18.958635,19.148458
18.186007,18.549644,18.761652,18.888332,19.08324,19.129986
18.290802,18.481735,18.626139,18.697298,18.792883,18.75679
18.208363,18.36531,18.485146,18.511345,18.530632,18.514996
18.177938,18.314554,18.362022,18.357424,18.356869,18.35046
18.172989,18.255116,18.248762,18.240479,18.231169,18.238905
18.11412,18.154093,18.131187,18.119022,18.108158,18.133635
18.061413,18.09291,18.07215,18.05732,18.051039,18.091051
18.04955,18.07656,18.0621,18.04923,18.045858,18.090767
18.043083,18.069618,18.058128,18.0361,18.03536,18.075884
18.061365,18.089975,18.077059,18.047487,18.044195,18.090942
18.085707,18.105839,18.082516,18.046078,18.04362,18.083387
18.088877,18.096796,18.06637,18.02344,18.016167,18.05349
18.086542,18.084587,18.047886,17.998055,17.986773,18.02473
18.081644,18.067411,18.023682,17.96954,17.956038,17.990849
18.069849,18.043858,17.99768,17.941181,17.925472,17.959486
18.06168,18.027275,17.981485,17.923794,17.908747,17.94313
18.05136,18.010263,17.96564,17.907564,17.895958,17.929804
18.036966,17.992146,17.95017,17.89276,17.886007,17.921432
18.023972,17.977306,17.937813,17.883213,17.882168,17.917667
18.009052,17.962162,17.926517,17.875652,17.880064,17.917746
17.996258,17.951542,17.920086,17.872711,17.883574,17.92302
17.986053,17.94412,17.916573,17.874237,17.890753,17.929705
17.977121,17.939247,17.916885,17.879206,17.899164,17.93774
17.972075,17.939365,17.921148,17.885963,17.908117,17.946095
17.97418,17.945827,17.929604,17.896456,17.920092,17.956913
17.966198,17.94033,17.924028,17.890509,17.914799,17.950727
17.946983,17.923393,17.906136,17.870678,17.896006,17.931944
17.924532,17.900726,17.880741,17.84609,17.871536,17.90531
17.899681,17.874123,17.853958,17.821148,17.844273,17.876926
17.875547,17.850496,17.83245,17.799196,17.820808,17.854683
17.853912,17.83081,17.813763,17.77922,17.802198,17.83804
17.836426,17.814167,17.797194,17.764347,17.788404,17.820992
17.818138,17.796425,17.780827,17.749813,17.76939,17.798716
17.801996,17.782282,17.767029,17.732595,17.74657,17.773556
17.78952,17.769163,17.748884,17.709518,17.719124,17.74313
17.7747,17.7491,17.722836,17.68039,17.686085,17.708021
17.755947,17.724361,17.69479,17.650614,17.652584,17.673635
17.726677,17.691742,17.660776,17.612783,17.613506,17.640388
17.693493,17.6572,17.624353,17.573877,17.579512,17.611929
17.658152,17.618937,17.585808,17.539143,17.549494,17.583557
17.620657,17.581127,17.553627,17.51152,17.522806,17.558395
17.587618,17.55323,17.532257,17.490572,17.502352,17.539598
17.560682,17.533283,17.51495,17.471848,17.485872,17.523588
17.334492,17.379578,17.33447,17.220703,17.411297,18.987015
17.407724,17.354713,17.33587,17.133814,18.88755,19.963964
17.559643,17.462135,17.371927,18.865345,19.94775,20.422962
17.2544,17.376795,18.627098,19.745085,20.383709,20.634117
17.148184,18.381641,19.541185,20.30059,20.585941,20.845125
18.310875,19.544239,20.219875,20.5742,20.757504,20.71617
20.238394,21.066872,21.219145,21.237957,21.27035,21.116905
21.00787,21.274294,21.39175,21.388338,21.342068,21.344582
20.985615,21.197075,21.158812,21.052067,21.168797,21.330065
21.241367,21.265865,21.156439,21.138601,21.336708,21.419888
21.421972,21.362076,21.308552,21.402887,21.468304,21.460222
21.772015,21.805092,21.783749,21.87098,21.833054,21.741503
21.481115,21.486246,21.45564,21.487364,21.420742,21.328579
21.611013,21.686653,21.658148,21.63984,21.602116,21.62196
22.222542,22.279545,22.279926,22.370415,22.330658,22.322033
22.623745,22.68597,22.734138,22.845308,22.818897,22.75332
22.663994,22.771458,22.796305,22.801905,22.830275,22.841665
22.72863,22.8248,22.804878,22.827114,22.913149,23.015678
22.777836,22.804949,22.832897,22.947157,23.010632,23.020966
22.715034,22.771275,22.854492,22.935947,22.923447,22.94648
22.747396,22.843508,22.923576,22.937374,22.961964,23.009838
22.782585,22.860119,22.89304,22.925167,22.964409,23.015175
22.773142,22.816294,22.848324,22.888659,22.92517,22.97834
22.75039,22.78977,22.780317,22.823427,22.770962,23.256783
22.760014,22.791533,22.820435,22.863129,23.226711,23.425922
22.818066,22.882637,22.901827,23.35434,23.504951,23.53405
22.75263,22.829563,23.386559,23.631039,23.676792,23.261301
22.845535,23.408539,23.710869,23.71265,23.33865,23.037952
23.60319,23.840422,23.828136,23.378262,23.244267,23.175844
23.063671,23.02436,22.698898,22.45338,22.48034,22.485668
22.848274,22.548523,22.326748,22.19797,22.159256,22.261135
22.469084,22.27007,22.168722,22.163649,22.104172,22.081114
22.689728,22.600145,22.61072,22.619247,22.535389,22.531776
22.778702,22.741186,22.777529,22.772644,22.800932,22.790503
22.84872,22.87048,22.897488,22.93491,23.021553,23.008175
22.829943,22.859156,22.881298,22.950912,23.005095,23.00808
22.812439,22.858358,22.890028,22.934372,22.960638,23.045221
22.836914,22.89283,22.922184,22.968374,23.03672,23.098331
22.796577,22.845486,22.888554,22.968212,23.015814,23.03081
22.758127,22.814991,22.881512,22.933474,22.948347,22.942305
22.748863,22.816462,22.86417,22.871086,22.874268,22.858395
22.731962,22.774662,22.778221,22.761244,22.756226,22.712385
22.697268,22.698278,22.675293,22.647825,22.612879,22.515482
22.66602,22.63781,22.594917,22.534172,22.440636,22.327734
22.198689,22.105083,22.05265,21.983963,21.627533,23.453182
21.850576,21.992733,21.845375,21.653032,23.375938,23.758047
21.800081,21.67737,21.323229,22.963043,23.47955,23.624216
21.617285,21.500076,23.093346,23.744265,24.048925,22.310804
21.597395,23.365486,23.762516,23.948174,22.004707,21.024479
23.347313,23.873455,24.220573,22.136475,21.286755,20.944122
23.549212,23.834389,21.81848,20.952324,20.983156,20.95035
24.114809,21.891367,21.244385,21.092745,21.134373,21.1353
21.683064,20.940685,20.918985,20.87814,20.933022,20.848692
21.349903,21.292974,21.281576,21.253773,21.297634,21.174026
21.621004,21.587124,21.527277,21.555916,21.495663,21.377363
22.016823,21.998455,21.958473,21.919239,21.834482,21.730701
22.341759,22.341908,22.264252,22.20999,22.13293,22.031324
22.575636,22.559212,22.470781,22.42637,22.378935,22.286348
22.673876,22.642675,22.579256,22.56355,22.52076,22.458382
22.700415,22.686108,22.664904,22.654604,22.610647,22.598206
22.704021,22.712461,22.71164,22.701101,22.672321,22.699177
22.719734,22.737099,22.74573,22.75623,22.744972,22.760853
22.745358,22.766415,22.791067,22.822763,22.802187,22.783928
22.757267,22.784225,22.821064,22.834354,22.804043,22.776749
22.768032,22.799246,22.826057,22.817142,22.793966,22.76532
22.763845,22.782734,22.78291,22.764482,22.738354,22.737144
22.726295,22.722383,22.694935,22.667072,22.645767,22.731554
22.716934,22.698849,22.677727,22.677359,22.713572,22.787622
22.723911,22.70814,22.709438,22.766953,22.807838,22.84083
22.71845,22.719585,22.763412,22.814651,22.852549,22.870342
22.7295,22.767233,22.815767,22.847002,22.882732,22.888332
22.741629,22.78622,22.808758,22.825533,22.846508,22.826782
22.779446,22.826595,22.86628,22.864647,22.853163,22.71988
22.666454,22.702679,22.718098,22.648575,22.527271,22.341312
22.68443,22.689953,22.601236,22.4463,22.24441,22.050138
22.650105,22.551327,22.396461,22.191065,21.979584,21.775648
22.607428,22.44645,22.273075,22.048645,21.855743,21.688475
22.573215,22.389692,22.215567,22.00877,21.850693,21.718327
20.471682,20.213108,20.011713,19.754402,19.815231,19.389395
19.473354,19.307419,19.167517,19.051657,18.978817,18.802341
19.407436,19.268587,19.171299,19.071033,18.881197,19.072186
18.97164,18.854277,18.754534,18.625921,18.579803,18.632412
18.839314,18.76087,18.68827,18.59454,18.555767,18.623306
18.810627,18.739511,18.667936,18.641315,18.598068,18.616924
18.771328,18.708607,18.70108,18.662342,18.617435,18.65921
18.728724,18.707985,18.724957,18.648832,18.639381,18.711725
18.683079,18.689808,18.679594,18.622623,18.632048,18.714361
18.661549,18.654018,18.650381,18.611202,18.61544,18.69461
18.64661,18.636477,18.645546,18.603882,18.60057,18.660461
18.632465,18.624966,18.634209,18.586613,18.57677,18.621365
18.610332,18.600878,18.603104,18.553705,18.540949,18.579964
18.578938,18.564938,18.560198,18.513615,18.502356,18.54056
18.54426,18.529251,18.524296,18.486097,18.480581,18.519268
18.516596,18.503052,18.500732,18.469893,18.46806,18.505686
18.494373,18.48309,18.482687,18.456078,18.455996,18.492466
18.466328,18.455673,18.454823,18.430096,18.43147,18.466562
18.399384,18.367733,18.387346,18.336193,18.352135,18.96959
18.3342,18.377493,18.358398,18.348341,18.992916,19.251032
18.332603,18.377777,18.31765,18.957489,19.297966,19.464115
18.299465,18.342514,18.912449,19.1957,19.384956,19.591915
18.352398,18.930676,19.290188,19.426346,19.602634,19.817982
18.913513,19.24813,19.433636,19.540663,19.778412,19.867212
18.922276,19.075563,19.216358,19.299946,19.446577,19.418613
18.800142,18.959486,19.112562,19.163868,19.216866,19.216658
18.76717,18.932632,19.026745,19.035538,19.070753,19.081524
18.777313,18.899185,18.93297,18.937746,18.973982,18.998205
18.724085,18.79546,18.808079,18.815287,18.85317,18.8955
18.663624,18.728329,18.745369,18.752535,18.796133,18.853796
18.651117,18.718819,18.738281,18.749321,18.79505,18.851112
18.657112,18.72763,18.745235,18.75074,18.793438,18.848116
18.685358,18.758364,18.771072,18.76743,18.807682,18.865593
18.715742,18.781496,18.782017,18.771212,18.810589,18.861956
18.722256,18.776356,18.76843,18.750942,18.783749,18.832794
18.718225,18.764366,18.749935,18.724108,18.75102,18.803913
18.709084,18.746202,18.72316,18.690966,18.716312,18.773003
18.693274,18.720045,18.691631,18.657753,18.684322,18.744987
18.68045,18.699265,18.67112,18.639894,18.669159,18.73373
18.662786,18.677238,18.653063,18.624933,18.658384,18.724361
18.650593,18.666323,18.648046,18.623169,18.661278,18.729618
18.645554,18.66317,18.648499,18.62733,18.6703,18.737967
18.641218,18.659885,18.649084,18.630806,18.67666,18.742435
18.636631,18.657011,18.649414,18.631598,18.678429,18.742544
18.631916,18.653387,18.646706,18.627834,18.675127,18.73757
18.625212,18.645817,18.6388,18.61864,18.666224,18.72789
18.615946,18.63433,18.627335,18.60608,18.654242,18.716305
18.605085,18.621143,18.615149,18.59331,18.642681,18.705769
18.601213,18.616058,18.61302,18.591843,18.643547,18.710194
18.60484,18.619213,18.620035,18.600594,18.656717,18.725874
18.609705,18.624947,18.630737,18.613768,18.674557,18.744951
18.61489,18.633047,18.643932,18.629425,18.69407,18.764366
18.621202,18.643038,18.657434,18.645172,18.711811,18.78095
18.628452,18.653433,18.669977,18.658836,18.725744,18.793873
18.625208,18.651861,18.669306,18.657455,18.724758,18.791134
18.611803,18.639814,18.657814,18.644533,18.711449,18.77767
18.596447,18.624773,18.642147,18.627775,18.69361,18.761635
18.581764,18.608894,18.6258,18.610088,18.674988,18.746632
18.568146,18.59403,18.611431,18.594257,18.659819,18.73547
18.55559,18.580765,18.599018,18.581448,18.648619,18.727402
18.545856,18.570898,18.59056,18.573662,18.642075,18.723349
18.538868,18.564085,18.585115,18.568893,18.63761,18.7205
18.532879,18.558424,18.580269,18.563845,18.63218,18.71595
18.527174,18.552885,18.574356,18.557037,18.624628,18.708683
18.521841,18.546038,18.565033,18.546173,18.612188,18.696274
18.515186,18.536228,18.553276,18.53339,18.599104,18.684143
18.383888,18.45687,18.535442,18.438839,18.59498,19.915533
18.469856,18.553646,18.594055,18.626053,20.11944,20.698362
18.582952,18.66488,18.743979,20.23562,20.890968,21.083637
18.524652,18.581375,20.221024,20.804333,21.038214,21.057833
