MAE1,MAE2,MAE3,MAE4,MAE5,MAE6
22.44861,22.420475,22.362888,22.32524,22.253849,22.193363
22.502863,22.477089,22.364632,22.311306,22.24686,22.156794
22.551727,22.494686,22.344456,22.291325,22.22192,22.129017
22.56893,22.473476,22.335503,22.29163,22.196873,22.110847
22.541918,22.452133,22.333364,22.279829,22.185312,22.110014
22.532627,22.453049,22.34164,22.28745,22.203423,22.136545
22.540493,22.458914,22.360031,22.317898,22.230694,22.170052
22.558334,22.48236,22.403685,22.36152,22.276989,22.226303
22.590912,22.529179,22.46574,22.424267,22.358057,22.32721
22.642838,22.594604,22.548515,22.524157,22.481556,22.472488
22.704723,22.672333,22.655489,22.655157,22.633013,22.632233
22.743788,22.73437,22.742176,22.752571,22.743189,22.756218
22.768478,22.778202,22.797218,22.807503,22.810278,22.836187
22.780006,22.796652,22.816391,22.830124,22.839523,22.864569
22.773422,22.789633,22.809267,22.82322,22.832073,22.853561
22.765429,22.781258,22.799707,22.809523,22.81647,22.839045
22.766098,22.780518,22.797075,22.80539,22.81279,22.826149
22.764246,22.775269,22.787582,22.792126,22.795122,22.80582
22.764473,22.772408,22.784203,22.784878,22.790037,22.783962
22.767555,22.773323,22.779474,22.777584,22.771317,22.76136
22.76278,22.764246,22.762974,22.74875,22.73958,22.736946
22.76177,22.757996,22.74818,22.731081,22.72531,22.725252
22.75607,22.74499,22.728172,22.7132,22.705917,22.718845
22.749935,22.735182,22.723482,22.71342,22.715693,22.717283
22.80022,22.810625,22.838947,22.846342,22.835129,23.355228
22.761251,22.813221,22.875534,22.912533,23.437172,23.464104
22.839573,22.936295,22.98423,23.518122,23.556763,23.448849
23.012112,23.064083,23.54329,23.538727,23.470411,23.30294
23.145336,23.563982,23.571127,23.520048,23.333717,23.243498
23.561281,23.569485,23.49334,23.337189,23.2594,23.19468
23.72478,23.673384,23.529644,23.470222,23.423256,23.363152
23.625784,23.500837,23.428297,23.410374,23.360813,23.255966
23.518469,23.44912,23.386278,23.323643,23.30154,23.217503
23.343008,23.280416,23.217852,23.179031,23.148952,23.056154
23.397934,23.366024,23.331207,23.297909,23.214548,23.169056
23.419926,23.39712,23.376167,23.312428,23.257038,23.19549
23.529108,23.516148,23.492035,23.372461,23.398901,23.45781
23.566185,23.506731,23.425968,23.389612,23.52338,23.405445
23.527576,23.448578,23.45056,23.513325,23.47498,23.382027
23.518314,23.49394,23.571484,23.489529,23.440407,23.399187
23.538353,23.59753,23.567986,23.517828,23.476974,23.394768
23.541212,23.510191,23.487064,23.441967,23.40076,23.263035
23.622147,23.607567,23.551662,23.477192,23.375345,23.302021
23.626629,23.573805,23.491282,23.392616,23.338707,23.249773
23.594952,23.517183,23.410515,23.336498,23.29462,23.203178
23.588476,23.50282,23.446138,23.37742,23.389305,23.313324
23.614305,23.558132,23.508982,23.449005,23.496677,23.391453
23.613659,23.55856,23.538012,23.48768,23.467186,23.4118
23.656733,23.609207,23.55944,23.48484,23.478874,23.438805
23.62815,23.566849,23.52704,23.507923,23.497936,23.395016
23.55433,23.513187,23.511662,23.477482,23.421768,23.29757
23.630762,23.632618,23.596214,23.515314,23.433283,23.37223
23.644562,23.60857,23.532768,23.44977,23.419125,23.33697
23.620712,23.548195,23.46,23.404358,23.371002,23.27739
23.207943,23.104055,23.028229,22.953098,22.911808,22.807882
22.982704,22.905628,22.821375,22.718962,22.625862,22.589975
22.574677,22.471573,22.385956,22.268612,22.207378,22.130272
22.813938,22.729696,22.676868,22.581852,22.357412,23.205536
22.490997,22.501232,22.34541,22.220976,22.917023,23.267063
22.544401,22.479519,22.313461,23.087147,23.47265,23.583496
22.471035,22.42583,23.065636,23.474491,23.59202,22.953077
22.459566,23.20391,23.514683,23.549355,22.7991,22.443129
23.268353,23.608631,23.684608,22.880758,22.536034,22.401978
23.637503,23.715866,22.84685,22.520699,22.431183,22.348095
23.777336,22.864798,22.52047,22.408428,22.388273,22.106108
22.87888,22.496218,22.372572,22.355846,22.16598,22.04375
22.601883,22.468063,22.44869,22.25879,22.125858,21.994307
22.640766,22.588158,22.470997,22.315718,22.236124,22.19798
22.672174,22.580101,22.456015,22.374113,22.293175,22.263395
22.629927,22.545439,22.450348,22.369534,22.299232,22.261175
21.869228,21.76206,21.65984,21.535759,21.538113,21.40791
21.616337,21.547491,21.472929,21.397373,21.3531,21.341545
21.390112,21.318378,21.258802,21.203266,21.15185,21.15434
21.272676,21.230415,21.192081,21.13645,21.093307,21.10198
21.177107,21.141981,21.099995,21.056936,21.022446,21.014414
21.076313,21.03975,21.004356,20.969013,20.932308,20.928692
21.046804,21.017597,20.991373,20.960556,20.9236,20.931856
21.014627,20.989107,20.962662,20.931738,20.90159,20.909634
20.96257,20.938381,20.915043,20.878744,20.856165,20.870874
20.914864,20.893156,20.869173,20.83424,20.81628,20.835176
20.881947,20.859598,20.83761,20.806969,20.788717,20.807789
20.857431,20.835794,20.818388,20.787708,20.769245,20.787037
20.834238,20.81517,20.7998,20.76729,20.750334,20.7676
20.808945,20.791428,20.775467,20.74282,20.727524,20.74533
20.782904,20.765516,20.749056,20.717716,20.70336,20.721777
20.758013,20.740559,20.72452,20.694555,20.680643,20.699043
20.73463,20.71756,20.702353,20.673277,20.65983,20.677895
20.712204,20.695898,20.681295,20.652914,20.640133,20.658026
20.69689,20.680428,20.66682,20.630627,20.625723,20.978094
