MAE1,MAE2,MAE3,MAE4,MAE5,MAE6
19.852,19.838524,19.789299,19.755667,19.714388,19.732006
19.843401,19.825577,19.77362,19.737137,19.701225,19.71163
19.840105,19.817425,19.763325,19.726273,19.692038,19.69615
19.838085,19.812117,19.757362,19.719501,19.685286,19.684958
19.834005,19.8077,19.75285,19.71407,19.679754,19.677929
19.830528,19.803219,19.746843,19.706692,19.67278,19.669636
19.827524,19.797783,19.739159,19.697563,19.664194,19.659899
19.826223,19.792461,19.731382,19.687769,19.655167,19.649902
19.823792,19.78725,19.724709,19.679691,19.647732,19.642338
19.826946,19.78466,19.719755,19.671824,19.642046,19.637838
19.847078,19.800163,19.758059,19.68768,19.67667,20.006224
19.805649,19.760502,19.732666,19.671455,19.990746,20.178362
19.743711,19.718864,19.655312,19.94587,20.171225,20.280384
19.696445,19.706696,19.973526,20.138916,20.266499,20.414593
19.735733,20.013859,20.246912,20.365278,20.48721,20.617357
20.083826,20.299881,20.433918,20.527725,20.654745,20.68443
20.463743,20.618805,20.718348,20.779266,20.838573,20.791485
20.596222,20.722351,20.776012,20.79577,20.793434,20.782515
20.6803,20.785942,20.799284,20.773996,20.800838,20.780022
20.929089,20.991186,20.969366,20.984,20.992243,20.975372
20.96886,20.985899,20.954357,20.957409,20.955881,20.961689
20.957525,20.987936,20.968948,20.94715,20.97146,20.981724
20.98811,21.020113,20.98992,20.991266,21.01298,20.997633
20.98341,21.002636,20.975052,20.979582,20.979952,20.974184
20.98376,21.007748,20.984459,20.972567,20.972403,20.984724
21.005417,21.029144,20.998672,20.984892,20.993505,21.002808
21.013855,21.030201,20.99931,20.99102,21.000069,21.00343
21.01208,21.027817,21.00257,20.992805,20.999977,21.00515
21.016035,21.035463,21.01095,20.998238,21.006348,21.01287
21.021467,21.03948,21.01184,20.998272,21.008476,21.01454
21.025442,21.03943,21.011034,20.997417,21.009146,21.016329
21.026726,21.038448,21.010944,20.997158,21.010773,21.018396
21.02689,21.038212,21.01164,20.998512,21.013863,21.021471
21.027302,21.0391,21.013336,21.001179,21.017826,21.026136
21.026936,21.039455,21.014282,21.002796,21.020987,21.030838
21.026775,21.039993,21.01537,21.004591,21.025078,21.035944
21.026289,21.039955,21.016033,21.006397,21.028717,21.04012
21.025623,21.040236,21.017475,21.00873,21.03234,21.044436
21.025414,21.041525,21.019592,21.011448,21.036196,21.048922
21.025452,21.04288,21.021254,21.013613,21.039433,21.052776
21.02649,21.044819,21.023397,21.016262,21.042902,21.05655
21.027426,21.046385,21.025099,21.018223,21.045242,21.059511
21.028214,21.047949,21.026728,21.019749,21.047325,21.062489
21.028843,21.049198,21.027657,21.020746,21.049051,21.065155
21.029171,21.049885,21.028048,21.021404,21.050468,21.067738
21.029417,21.050556,21.028559,21.022282,21.052177,21.070755
21.031084,21.052252,21.030191,21.02518,21.055187,21.070477
21.028418,21.049402,21.026978,21.022644,21.049463,21.063396
21.021545,21.043407,21.019909,21.013615,21.038631,21.05322
21.015795,21.037434,21.010447,21.00283,21.026718,21.043545
21.011703,21.030695,21.000746,20.992208,21.015743,21.035795
21.007555,21.023964,20.992353,20.982996,21.00755,21.030685
20.993608,21.007526,20.974663,20.965233,20.992186,21.015923
20.971489,20.98425,20.951477,20.943216,20.971645,20.996153
20.948683,20.96172,20.92933,20.922247,20.95065,20.97691
20.927954,20.941652,20.908958,20.902065,20.93017,20.958958
20.90867,20.92248,20.888918,20.881632,20.910198,20.941158
20.888924,20.902052,20.867683,20.860382,20.88977,20.922312
20.882565,20.89463,20.953182,20.95308,21.03051,21.274193
20.903059,20.967361,21.02087,21.0904,21.373022,21.534853
20.904148,20.955843,21.085457,21.388771,21.566639,21.558231
20.903662,20.99845,21.358019,21.507236,21.546768,21.504025
20.963972,21.29791,21.438099,21.462303,21.489506,21.493637
21.246603,21.37969,21.381886,21.402977,21.463316,21.483997
20.961514,20.877447,21.052681,21.187313,21.273016,21.249847
20.710096,20.817904,21.06519,21.21798,21.30635,21.281754
20.691269,20.83636,21.060108,21.180695,21.260897,21.259361
20.679352,20.789408,21.014463,21.1292,21.22072,21.237997
20.653934,20.754488,20.978804,21.090597,21.19592,21.233501
20.636374,20.738194,20.96559,21.075304,21.189234,21.232246
20.626669,20.735817,20.96842,21.079111,21.19431,21.229923
20.614193,20.72897,20.969955,21.079607,21.190956,21.223305
20.602192,20.7281,20.971811,21.077917,21.188492,21.229431
20.59703,20.728954,20.969196,21.07697,21.191784,21.235815
20.596912,20.728245,20.968115,21.080822,21.198631,21.24052
20.59853,20.730892,20.972515,21.086277,21.204586,21.24726
20.597868,20.733673,20.97384,21.084925,21.203138,21.251333
20.604824,20.74468,20.977686,21.08776,21.207634,21.25997
20.617416,20.752985,20.980423,21.092295,21.212902,21.26078
20.620394,20.75119,20.980711,21.092644,21.211601,21.257858
20.622272,20.75686,20.984304,21.093246,21.211262,21.259678
20.628555,20.762701,20.985767,21.093397,21.21131,21.258514
20.62958,20.760334,20.982319,21.089626,21.206167,21.251755
20.628523,20.760197,20.98082,21.086191,21.201061,21.248579
20.629864,20.761726,20.979164,21.083023,21.197178,21.244549
20.640322,20.771296,20.983788,21.085913,21.198313,21.24445
20.652803,20.780264,20.98927,21.088207,21.1981,21.244127
20.647314,20.783415,21.082058,21.09852,21.309994,21.936548
20.569977,20.786373,20.975523,21.23894,21.758589,22.058157
20.59247,20.767101,21.11684,21.655966,21.930689,22.097795
20.85052,21.193373,21.67773,21.926653,21.967865,21.49728
21.093616,21.488052,21.800499,21.769411,21.49189,21.27364
21.260046,21.485592,21.555311,21.343052,21.249897,21.311901
21.954803,22.065876,21.690145,21.556778,21.592846,21.693604
22.024696,21.673874,21.569912,21.590393,21.610634,21.651474
21.689726,21.629251,21.612492,21.658829,21.664122,21.705082
21.428501,21.441214,21.49267,21.524244,21.555546,21.562044
21.175865,21.229694,21.312387,21.3793,21.425209,21.370552
21.187223,21.26419,21.34201,21.403957,21.40647,21.373312
21.10822,21.153748,21.257917,21.28901,21.299278,21.29913
21.026735,21.102478,21.208685,21.23458,21.282705,21.310333
20.966566,21.032196,21.138208,21.198193,21.263788,21.271002
20.832855,20.881062,21.107494,21.195251,21.321304,21.49135
