MAE1,MAE2,MAE3,MAE4,MAE5,MAE6
18.005676,17.973894,17.943106,17.913635,17.885998,17.860075
17.973894,17.943106,17.913635,17.885998,17.860075,17.835447
17.943106,17.913635,17.885998,17.860075,17.835447,17.804756
17.913635,17.885998,17.860075,17.835447,17.804756,17.769547
17.885998,17.860075,17.835447,17.804756,17.769547,17.733603
17.860075,17.835447,17.804756,17.769547,17.733603,17.698542
17.835447,17.804756,17.769547,17.733603,17.698542,17.66414
17.804756,17.769547,17.733603,17.698542,17.66414,17.62991
17.769547,17.733603,17.698542,17.66414,17.62991,17.86408
17.733603,17.698542,17.66414,17.62991,17.86408,17.93073
17.698542,17.66414,17.62991,17.86408,17.93073,17.954424
17.66414,17.62991,17.86408,17.93073,17.954424,18.006142
17.62991,17.86408,17.93073,17.954424,18.006142,18.005442
17.86408,17.93073,17.954424,18.006142,18.005442,17.987846
17.93073,17.954424,18.006142,18.005442,17.987846,17.973095
17.954424,18.006142,18.005442,17.987846,17.973095,17.963503
18.006142,18.005442,17.987846,17.973095,17.963503,17.955187
18.005442,17.987846,17.973095,17.963503,17.955187,17.945942
17.987846,17.973095,17.963503,17.955187,17.945942,17.935966
17.973095,17.963503,17.955187,17.945942,17.935966,17.926094
17.963503,17.955187,17.945942,17.935966,17.926094,17.916605
17.955187,17.945942,17.935966,17.926094,17.916605,17.907425
17.945942,17.935966,17.926094,17.916605,17.907425,17.9022
17.935966,17.926094,17.916605,17.907425,17.9022,17.894638
17.926094,17.916605,17.907425,17.9022,17.894638,17.88444
17.916605,17.907425,17.9022,17.894638,17.88444,17.87438
17.907425,17.9022,17.894638,17.88444,17.87438,17.863607
17.9022,17.894638,17.88444,17.87438,17.863607,17.852417
17.894638,17.88444,17.87438,17.863607,17.852417,17.841759
17.88444,17.87438,17.863607,17.852417,17.841759,17.832418
17.87438,17.863607,17.852417,17.841759,17.832418,17.82505
17.863607,17.852417,17.841759,17.832418,17.82505,17.823483
17.852417,17.841759,17.832418,17.82505,17.823483,17.812723
17.841759,17.832418,17.82505,17.823483,17.812723,17.791126
17.832418,17.82505,17.823483,17.812723,17.791126,17.764809
17.82505,17.823483,17.812723,17.791126,17.764809,17.738409
17.823483,17.812723,17.791126,17.764809,17.738409,17.712948
17.812723,17.791126,17.764809,17.738409,17.712948,17.687778
17.791126,17.764809,17.738409,17.712948,17.687778,17.665073
17.764809,17.738409,17.712948,17.687778,17.665073,17.644302
17.738409,17.712948,17.687778,17.665073,17.644302,17.624165
17.712948,17.687778,17.665073,17.644302,17.624165,17.604023
17.687778,17.665073,17.644302,17.624165,17.604023,17.583864
17.665073,17.644302,17.624165,17.604023,17.583864,17.563847
17.644302,17.624165,17.604023,17.583864,17.563847,17.535215
17.624165,17.604023,17.583864,17.563847,17.535215,17.49916
17.604023,17.583864,17.563847,17.535215,17.49916,17.46035
17.583864,17.563847,17.535215,17.49916,17.46035,17.421467
17.563847,17.535215,17.49916,17.46035,17.421467,17.382792
17.535215,17.49916,17.46035,17.421467,17.382792,17.343817
17.49916,17.46035,17.421467,17.382792,17.343817,17.315094
17.46035,17.421467,17.382792,17.343817,17.315094,17.29526
17.421467,17.382792,17.343817,17.315094,17.29526,17.278679
17.382792,17.343817,17.315094,17.29526,17.278679,17.26212
17.343817,17.315094,17.29526,17.278679,17.26212,17.245262
17.315094,17.29526,17.278679,17.26212,17.245262,17.228722
17.29526,17.278679,17.26212,17.245262,17.228722,19.980757
17.278679,17.26212,17.245262,17.228722,19.980757,20.719082
17.26212,17.245262,17.228722,19.980757,20.719082,21.12692
17.245262,17.228722,19.980757,20.719082,21.12692,21.50104
17.228722,19.980757,20.719082,21.12692,21.50104,21.824308
19.980757,20.719082,21.12692,21.50104,21.824308,22.349869
20.719082,21.12692,21.50104,21.824308,22.349869,21.828894
21.12692,21.50104,21.824308,22.349869,21.828894,21.89958
21.50104,21.824308,22.349869,21.828894,21.89958,22.385632
21.824308,22.349869,21.828894,21.89958,22.385632,22.804283
22.349869,21.828894,21.89958,22.385632,22.804283,22.810072
21.828894,21.89958,22.385632,22.804283,22.810072,22.810139
21.89958,22.385632,22.804283,22.810072,22.810139,22.810034
22.385632,22.804283,22.810072,22.810139,22.810034,22.810032
22.804283,22.810072,22.810139,22.810034,22.810032,22.81006
22.810072,22.810139,22.810034,22.810032,22.81006,22.810036
22.810139,22.810034,22.810032,22.81006,22.810036,22.810028
22.810034,22.810032,22.81006,22.810036,22.810028,22.810003
22.810032,22.81006,22.810036,22.810028,22.810003,22.80999
22.81006,22.810036,22.810028,22.810003,22.80999,22.80995
22.810036,22.810028,22.810003,22.80999,22.80995,22.809967
22.810028,22.810003,22.80999,22.80995,22.809967,22.809938
22.810003,22.80999,22.80995,22.809967,22.809938,22.809914
22.80999,22.80995,22.809967,22.809938,22.809914,22.809973
22.80995,22.809967,22.809938,22.809914,22.809973,22.80997
22.809967,22.809938,22.809914,22.809973,22.80997,22.809994
22.809938,22.809914,22.809973,22.80997,22.809994,22.809998
22.809914,22.809973,22.80997,22.809994,22.809998,22.80999
22.809973,22.80997,22.809994,22.809998,22.80999,22.809982
22.80997,22.809994,22.809998,22.80999,22.809982,22.809982
22.809994,22.809998,22.80999,22.809982,22.809982,22.809982
22.809998,22.80999,22.809982,22.809982,22.809982,22.809984
22.80999,22.809982,22.809982,22.809982,22.809984,22.809994
22.809982,22.809982,22.809982,22.809984,22.809994,22.810005
22.809982,22.809982,22.809984,22.809994,22.810005,22.810017
22.809982,22.809984,22.809994,22.810005,22.810017,22.81002
22.809984,22.809994,22.810005,22.810017,22.81002,22.809992
22.809994,22.810005,22.810017,22.81002,22.809992,22.809986
22.810005,22.810017,22.81002,22.809992,22.809986,22.809984
22.810017,22.81002,22.809992,22.809986,22.809984,22.809978
22.81002,22.809992,22.809986,22.809984,22.809978,22.809977
22.809992,22.809986,22.809984,22.809978,22.809977,22.809978
22.809986,22.809984,22.809978,22.809977,22.809978,22.809988
22.809984,22.809978,22.809977,22.809978,22.809988,22.809986
22.809978,22.809977,22.809978,22.809988,22.809986,23.056168
22.809977,22.809978,22.809988,22.809986,23.056168,23.227718
22.809978,22.809988,22.809986,23.056168,23.227718,23.295326
22.809988,22.809986,23.056168,23.227718,23.295326,22.826445
22.809986,23.056168,23.227718,23.295326,22.826445,22.810848
23.056168,23.227718,23.295326,22.826445,22.810848,22.810825
23.227718,23.295326,22.826445,22.810848,22.810825,22.810402
23.295326,22.826445,22.810848,22.810825,22.810402,22.81044
22.826445,22.810848,22.810825,22.810402,22.81044,22.81051
22.810848,22.810825,22.810402,22.81044,22.81051,22.8102
22.810825,22.810402,22.81044,22.81051,22.8102,22.81027
22.810402,22.81044,22.81051,22.8102,22.81027,22.810196
22.81044,22.81051,22.8102,22.81027,22.810196,22.81011
22.81051,22.8102,22.81027,22.810196,22.81011,22.81012
22.8102,22.81027,22.810196,22.81011,22.81012,22.81009
22.81027,22.810196,22.81011,22.81012,22.81009,22.81007
22.810196,22.81011,22.81012,22.81009,22.81007,22.810032
22.81011,22.81012,22.81009,22.81007,22.810032,22.810017
22.81012,22.81009,22.81007,22.810032,22.810017,22.810009
22.81009,22.81007,22.810032,22.810017,22.810009,22.81002
22.81007,22.810032,22.810017,22.810009,22.81002,22.810036
22.810032,22.810017,22.810009,22.81002,22.810036,22.810007
22.810017,22.810009,22.81002,22.810036,22.810007,22.809984
22.810009,22.81002,22.810036,22.810007,22.809984,22.80997
22.81002,22.810036,22.810007,22.809984,22.80997,22.809954
22.810036,22.810007,22.809984,22.80997,22.809954,22.809954
22.810007,22.809984,22.80997,22.809954,22.809954,22.809956
22.809984,22.80997,22.809954,22.809954,22.809956,22.809965
22.80997,22.809954,22.809954,22.809956,22.809965,21.019228
22.809954,22.809954,22.809956,22.809965,21.019228,19.552757
22.809954,22.809956,22.809965,21.019228,19.552757,19.509712
22.809956,22.809965,21.019228,19.552757,19.509712,19.076323
22.809965,21.019228,19.552757,19.509712,19.076323,18.863607
21.019228,19.552757,19.509712,19.076323,18.863607,18.825823
19.552757,19.509712,19.076323,18.863607,18.825823,18.807997
19.509712,19.076323,18.863607,18.825823,18.807997,18.773144
19.076323,18.863607,18.825823,18.807997,18.773144,18.720695
18.863607,18.825823,18.807997,18.773144,18.720695,18.669436
18.825823,18.807997,18.773144,18.720695,18.669436,18.628147
18.807997,18.773144,18.720695,18.669436,18.628147,18.593475
18.773144,18.720695,18.669436,18.628147,18.593475,18.560184
18.720695,18.669436,18.628147,18.593475,18.560184,18.527239
18.669436,18.628147,18.593475,18.560184,18.527239,18.495525
18.628147,18.593475,18.560184,18.527239,18.495525,18.465483
18.593475,18.560184,18.527239,18.495525,18.465483,18.43687
18.560184,18.527239,18.495525,18.465483,18.43687,18.404583
18.527239,18.495525,18.465483,18.43687,18.404583,18.374176
18.495525,18.465483,18.43687,18.404583,18.374176,18.347237
18.465483,18.43687,18.404583,18.374176,18.347237,18.322136
18.43687,18.404583,18.374176,18.347237,18.322136,18.29752
18.404583,18.374176,18.347237,18.322136,18.29752,18.273159
18.374176,18.347237,18.322136,18.29752,18.273159,18.249245
18.347237,18.322136,18.29752,18.273159,18.249245,18.487358
18.322136,18.29752,18.273159,18.249245,18.487358,18.564123
18.29752,18.273159,18.249245,18.487358,18.564123,18.59489
18.273159,18.249245,18.487358,18.564123,18.59489,18.660353
18.249245,18.487358,18.564123,18.59489,18.660353,18.671549
18.487358,18.564123,18.59489,18.660353,18.671549,18.666264
18.564123,18.59489,18.660353,18.671549,18.666264,18.6616
18.59489,18.660353,18.671549,18.666264,18.6616,18.659275
18.660353,18.671549,18.666264,18.6616,18.659275,18.656797
18.671549,18.666264,18.6616,18.659275,18.656797,18.653128
18.666264,18.6616,18.659275,18.656797,18.653128,18.648746
18.6616,18.659275,18.656797,18.653128,18.648746,18.644266
18.659275,18.656797,18.653128,18.648746,18.644266,18.637205
18.656797,18.653128,18.648746,18.644266,18.637205,18.627897
18.653128,18.648746,18.644266,18.637205,18.627897,18.621124
18.648746,18.644266,18.637205,18.627897,18.621124,18.60886
18.644266,18.637205,18.627897,18.621124,18.60886,18.597609
18.637205,18.627897,18.621124,18.60886,18.597609,18.58774
18.627897,18.621124,18.60886,18.597609,18.58774,18.578335
18.621124,18.60886,18.597609,18.58774,18.578335,18.568764
18.60886,18.597609,18.58774,18.578335,18.568764,18.559013
18.597609,18.58774,18.578335,18.568764,18.559013,18.549284
18.58774,18.578335,18.568764,18.559013,18.549284,18.539692
18.578335,18.568764,18.559013,18.549284,18.539692,18.530247
18.568764,18.559013,18.549284,18.539692,18.530247,18.527203
18.559013,18.549284,18.539692,18.530247,18.527203,18.529955
18.549284,18.539692,18.530247,18.527203,18.529955,18.53504
18.539692,18.530247,18.527203,18.529955,18.53504,18.540424
18.530247,18.527203,18.529955,18.53504,18.540424,18.545887
18.527203,18.529955,18.53504,18.540424,18.545887,18.551819
18.529955,18.53504,18.540424,18.545887,18.551819,18.549068
18.53504,18.540424,18.545887,18.551819,18.549068,18.53827
18.540424,18.545887,18.551819,18.549068,18.53827,18.524483
18.545887,18.551819,18.549068,18.53827,18.524483,18.510891
18.551819,18.549068,18.53827,18.524483,18.510891,18.497976
18.549068,18.53827,18.524483,18.510891,18.497976,18.485178
18.53827,18.524483,18.510891,18.497976,18.485178,18.474976
18.524483,18.510891,18.497976,18.485178,18.474976,18.46717
18.510891,18.497976,18.485178,18.474976,18.46717,18.460331
18.497976,18.485178,18.474976,18.46717,18.460331,18.453558
18.485178,18.474976,18.46717,18.460331,18.453558,18.446722
18.474976,18.46717,18.460331,18.453558,18.446722,18.43998
18.46717,18.460331,18.453558,18.446722,18.43998,18.430874
18.460331,18.453558,18.446722,18.43998,18.430874,18.419691
18.453558,18.446722,18.43998,18.430874,18.419691,18.40783
18.446722,18.43998,18.430874,18.419691,18.40783,18.396122
18.43998,18.430874,18.419691,18.40783,18.396122,18.384676
18.430874,18.419691,18.40783,18.396122,18.384676,18.373339
18.419691,18.40783,18.396122,18.384676,18.373339,21.125088
18.40783,18.396122,18.384676,18.373339,21.125088,21.799452
18.396122,18.384676,18.373339,21.125088,21.799452,22.574894
18.384676,18.373339,21.125088,21.799452,22.574894,22.8084
18.373339,21.125088,21.799452,22.574894,22.8084,22.810047
21.125088,21.799452,22.574894,22.8084,22.810047,22.810055
21.799452,22.574894,22.8084,22.810047,22.810055,22.810005
22.574894,22.8084,22.810047,22.810055,22.810005,22.80999
22.8084,22.810047,22.810055,22.810005,22.80999,22.809967
22.810047,22.810055,22.810005,22.80999,22.809967,22.80995
22.810055,22.810005,22.80999,22.809967,22.80995,22.809914
22.810005,22.80999,22.809967,22.80995,22.809914,22.809914
22.80999,22.809967,22.80995,22.809914,22.809914,22.809921
22.809967,22.80995,22.809914,22.809914,22.809921,22.809921
22.80995,22.809914,22.809914,22.809921,22.809921,22.80993
22.809914,22.809914,22.809921,22.809921,22.80993,22.809982
22.809914,22.809921,22.809921,22.80993,22.809982,22.809986
22.809921,22.809921,22.80993,22.809982,22.809986,22.809994
22.809921,22.80993,22.809982,22.809986,22.809994,22.81002
22.80993,22.809982,22.809986,22.809994,22.81002,22.809998
22.809982,22.809986,22.809994,22.81002,22.809998,22.809998
22.809986,22.809994,22.81002,22.809998,22.809998,22.810001
22.809994,22.81002,22.809998,22.809998,22.810001,22.810024
22.81002,22.809998,22.809998,22.810001,22.810024,22.810015
22.809998,22.809998,22.810001,22.810024,22.810015,22.810038
22.809998,22.810001,22.810024,22.810015,22.810038,22.810064
22.810001,22.810024,22.810015,22.810038,22.810064,23.397804
22.810024,22.810015,22.810038,22.810064,23.397804,23.566128
22.810015,22.810038,22.810064,23.397804,23.566128,23.66736
22.810038,22.810064,23.397804,23.566128,23.66736,22.883556
22.810064,23.397804,23.566128,23.66736,22.883556,22.812256
23.397804,23.566128,23.66736,22.883556,22.812256,22.810463
23.566128,23.66736,22.883556,22.812256,22.810463,22.810123
23.66736,22.883556,22.812256,22.810463,22.810123,22.810133
22.883556,22.812256,22.810463,22.810123,22.810133,22.810204
22.812256,22.810463,22.810123,22.810133,22.810204,22.987316
22.810463,22.810123,22.810133,22.810204,22.987316,23.073212
22.810123,22.810133,22.810204,22.987316,23.073212,23.145649
22.810133,22.810204,22.987316,23.073212,23.145649,22.811745
22.810204,22.987316,23.073212,23.145649,22.811745,22.810062
22.987316,23.073212,23.145649,22.811745,22.810062,22.810034
23.073212,23.145649,22.811745,22.810062,22.810034,22.809994
23.145649,22.811745,22.810062,22.810034,22.809994,22.809982
22.811745,22.810062,22.810034,22.809994,22.809982,22.809973
22.810062,22.810034,22.809994,22.809982,22.809973,22.810047
22.810034,22.809994,22.809982,22.809973,22.810047,22.81004
22.809994,22.809982,22.809973,22.810047,22.81004,22.810038
22.809982,22.809973,22.810047,22.81004,22.810038,22.810036
22.809973,22.810047,22.81004,22.810038,22.810036,22.81004
22.810047,22.81004,22.810038,22.810036,22.81004,22.810032
22.81004,22.810038,22.810036,22.81004,22.810032,22.810028
22.810038,22.810036,22.81004,22.810032,22.810028,22.810024
22.810036,22.81004,22.810032,22.810028,22.810024,22.810028
22.81004,22.810032,22.810028,22.810024,22.810028,22.810028
22.810032,22.810028,22.810024,22.810028,22.810028,22.810024
22.810028,22.810024,22.810028,22.810028,22.810024,22.810024
22.810024,22.810028,22.810028,22.810024,22.810024,22.810024
22.810028,22.810028,22.810024,22.810024,22.810024,22.810015
22.810028,22.810024,22.810024,22.810024,22.810015,22.810013
22.810024,22.810024,22.810024,22.810015,22.810013,22.810009
22.810024,22.810024,22.810015,22.810013,22.810009,22.810005
22.810024,22.810015,22.810013,22.810009,22.810005,22.810013
22.810015,22.810013,22.810009,22.810005,22.810013,22.810001
22.810013,22.810009,22.810005,22.810013,22.810001,22.809992
22.810009,22.810005,22.810013,22.810001,22.809992,22.810001
22.810005,22.810013,22.810001,22.809992,22.810001,22.810003
22.810013,22.810001,22.809992,22.810001,22.810003,22.809978
22.810001,22.809992,22.810001,22.810003,22.809978,22.809952
22.809992,22.810001,22.810003,22.809978,22.809952,22.809912
22.810001,22.810003,22.809978,22.809952,22.809912,22.809925
22.810003,22.809978,22.809952,22.809912,22.809925,22.809895
22.809978,22.809952,22.809912,22.809925,22.809895,22.8099
22.809952,22.809912,22.809925,22.809895,22.8099,21.259031
22.809912,22.809925,22.809895,22.8099,21.259031,20.446915
22.809925,22.809895,22.8099,21.259031,20.446915,20.049482
22.809895,22.8099,21.259031,20.446915,20.049482,19.844282
22.8099,21.259031,20.446915,20.049482,19.844282,19.513617
21.259031,20.446915,20.049482,19.844282,19.513617,19.379032
20.446915,20.049482,19.844282,19.513617,19.379032,19.385944
20.049482,19.844282,19.513617,19.379032,19.385944,19.365486
19.844282,19.513617,19.379032,19.385944,19.365486,19.322756
19.513617,19.379032,19.385944,19.365486,19.322756,19.281406
19.379032,19.385944,19.365486,19.322756,19.281406,19.25026
19.385944,19.365486,19.322756,19.281406,19.25026,19.225319
19.365486,19.322756,19.281406,19.25026,19.225319,19.200083
19.322756,19.281406,19.25026,19.225319,19.200083,19.173998
19.281406,19.25026,19.225319,19.200083,19.173998,19.148773
19.25026,19.225319,19.200083,19.173998,19.148773,19.125183
19.225319,19.200083,19.173998,19.148773,19.125183,19.10297
19.200083,19.173998,19.148773,19.125183,19.10297,19.081705
19.173998,19.148773,19.125183,19.10297,19.081705,19.06931
19.148773,19.125183,19.10297,19.081705,19.06931,19.050072
19.125183,19.10297,19.081705,19.06931,19.050072,19.028286
19.10297,19.081705,19.06931,19.050072,19.028286,19.009306
19.081705,19.06931,19.050072,19.028286,19.009306,18.993042
19.06931,19.050072,19.028286,19.009306,18.993042,18.977682
19.050072,19.028286,19.009306,18.993042,18.977682,19.410011
19.028286,19.009306,18.993042,18.977682,19.410011,19.568678
19.009306,18.993042,18.977682,19.410011,19.568678,19.666183
18.993042,18.977682,19.410011,19.568678,19.666183,19.713291
18.977682,19.410011,19.568678,19.666183,19.713291,19.79709
19.410011,19.568678,19.666183,19.713291,19.79709,19.830814
19.568678,19.666183,19.713291,19.79709,19.830814,19.835526
19.666183,19.713291,19.79709,19.830814,19.835526,19.841005
19.713291,19.79709,19.830814,19.835526,19.841005,19.856216
19.79709,19.830814,19.835526,19.841005,19.856216,19.877125
19.830814,19.835526,19.841005,19.856216,19.877125,19.898912
19.835526,19.841005,19.856216,19.877125,19.898912,19.920134
19.841005,19.856216,19.877125,19.898912,19.920134,19.931847
19.856216,19.877125,19.898912,19.920134,19.931847,19.934372
19.877125,19.898912,19.920134,19.931847,19.934372,19.932552
19.898912,19.920134,19.931847,19.934372,19.932552,19.930199
19.920134,19.931847,19.934372,19.932552,19.930199,19.927984
19.931847,19.934372,19.932552,19.930199,19.927984,19.925922
19.934372,19.932552,19.930199,19.927984,19.925922,19.921316
19.932552,19.930199,19.927984,19.925922,19.921316,19.914036
19.930199,19.927984,19.925922,19.921316,19.914036,19.905539
19.927984,19.925922,19.921316,19.914036,19.905539,19.897114
19.925922,19.921316,19.914036,19.905539,19.897114,19.883196
19.921316,19.914036,19.905539,19.897114,19.883196,19.869392
19.914036,19.905539,19.897114,19.883196,19.869392,19.86676
19.905539,19.897114,19.883196,19.869392,19.86676,19.875498
19.897114,19.883196,19.869392,19.86676,19.875498,19.89116
19.883196,19.869392,19.86676,19.875498,19.89116,19.909262
19.869392,19.86676,19.875498,19.89116,19.909262,19.927704
19.86676,19.875498,19.89116,19.909262,19.927704,19.945267
19.875498,19.89116,19.909262,19.927704,19.945267,19.959553
19.89116,19.909262,19.927704,19.945267,19.959553,19.972898
19.909262,19.927704,19.945267,19.959553,19.972898,19.9893
19.927704,19.945267,19.959553,19.972898,19.9893,20.011215
19.945267,19.959553,19.972898,19.9893,20.011215,20.03919
19.959553,19.972898,19.9893,20.011215,20.03919,20.072842
19.972898,19.9893,20.011215,20.03919,20.072842,20.093987
19.9893,20.011215,20.03919,20.072842,20.093987,20.099869
20.011215,20.03919,20.072842,20.093987,20.099869,20.097395
20.03919,20.072842,20.093987,20.099869,20.097395,20.092878
20.072842,20.093987,20.099869,20.097395,20.092878,20.088694
20.093987,20.099869,20.097395,20.092878,20.088694,20.084717
20.099869,20.097395,20.092878,20.088694,20.084717,20.07901
20.097395,20.092878,20.088694,20.084717,20.07901,20.071218
20.092878,20.088694,20.084717,20.07901,20.071218,20.062103
20.088694,20.084717,20.07901,20.071218,20.062103,20.052408
20.084717,20.07901,20.071218,20.062103,20.052408,20.042448
20.07901,20.071218,20.062103,20.052408,20.042448,20.032251
20.071218,20.062103,20.052408,20.042448,20.032251,22.217236
20.062103,20.052408,20.042448,20.032251,22.217236,22.746857
20.052408,20.042448,20.032251,22.217236,22.746857,22.810204
20.042448,20.032251,22.217236,22.746857,22.810204,22.810572
20.032251,22.217236,22.746857,22.810204,22.810572,22.810429
22.217236,22.746857,22.810204,22.810572,22.810429,22.810347
22.746857,22.810204,22.810572,22.810429,22.810347,22.810143
22.810204,22.810572,22.810429,22.810347,22.810143,22.810104
22.810572,22.810429,22.810347,22.810143,22.810104,22.809978
22.810429,22.810347,22.810143,22.810104,22.809978,22.809872
22.810347,22.810143,22.810104,22.809978,22.809872,22.809784
22.810143,22.810104,22.809978,22.809872,22.809784,22.809711
22.810104,22.809978,22.809872,22.809784,22.809711,22.809795
