MAE1,MAE2,MAE3,MAE4,MAE5,MAE6
21.298645,21.295639,21.28628,21.270136,21.250128,21.228765
21.295639,21.28628,21.270136,21.250128,21.228765,21.20701
21.28628,21.270136,21.250128,21.228765,21.20701,21.184896
21.270136,21.250128,21.228765,21.20701,21.184896,21.16145
21.250128,21.228765,21.20701,21.184896,21.16145,21.13658
21.228765,21.20701,21.184896,21.16145,21.13658,21.110682
21.20701,21.184896,21.16145,21.13658,21.110682,21.084099
21.184896,21.16145,21.13658,21.110682,21.084099,21.056957
21.16145,21.13658,21.110682,21.084099,21.056957,21.029242
21.13658,21.110682,21.084099,21.056957,21.029242,21.003445
21.110682,21.084099,21.056957,21.029242,21.003445,20.979637
21.084099,21.056957,21.029242,21.003445,20.979637,20.956741
21.056957,21.029242,21.003445,20.979637,20.956741,20.934149
21.029242,21.003445,20.979637,20.956741,20.934149,20.911774
21.003445,20.979637,20.956741,20.934149,20.911774,20.889614
20.979637,20.956741,20.934149,20.911774,20.889614,20.867897
20.956741,20.934149,20.911774,20.889614,20.867897,20.846676
20.934149,20.911774,20.889614,20.867897,20.846676,20.825834
20.911774,20.889614,20.867897,20.846676,20.825834,20.805233
20.889614,20.867897,20.846676,20.825834,20.805233,20.784782
20.867897,20.846676,20.825834,20.805233,20.784782,20.764425
20.846676,20.825834,20.805233,20.784782,20.764425,20.745834
20.825834,20.805233,20.784782,20.764425,20.745834,20.729124
20.805233,20.784782,20.764425,20.745834,20.729124,20.713547
20.784782,20.764425,20.745834,20.729124,20.713547,20.698439
20.764425,20.745834,20.729124,20.713547,20.698439,20.683523
20.745834,20.729124,20.713547,20.698439,20.683523,20.66879
20.729124,20.713547,20.698439,20.683523,20.66879,21.73838
20.713547,20.698439,20.683523,20.66879,21.73838,22.498392
20.698439,20.683523,20.66879,21.73838,22.498392,22.809475
20.683523,20.66879,21.73838,22.498392,22.809475,22.810165
20.66879,21.73838,22.498392,22.809475,22.810165,22.810156
21.73838,22.498392,22.809475,22.810165,22.810156,22.810135
22.498392,22.809475,22.810165,22.810156,22.810135,22.810078
22.809475,22.810165,22.810156,22.810135,22.810078,22.810081
22.810165,22.810156,22.810135,22.810078,22.810081,22.810066
22.810156,22.810135,22.810078,22.810081,22.810066,22.810053
22.810135,22.810078,22.810081,22.810066,22.810053,22.810043
22.810078,22.810081,22.810066,22.810053,22.810043,22.810032
22.810081,22.810066,22.810053,22.810043,22.810032,22.810019
22.810066,22.810053,22.810043,22.810032,22.810019,22.810013
22.810053,22.810043,22.810032,22.810019,22.810013,22.810009
22.810043,22.810032,22.810019,22.810013,22.810009,22.810003
22.810032,22.810019,22.810013,22.810009,22.810003,22.809998
22.810019,22.810013,22.810009,22.810003,22.809998,22.809998
22.810013,22.810009,22.810003,22.809998,22.809998,22.809998
22.810009,22.810003,22.809998,22.809998,22.809998,22.809996
22.810003,22.809998,22.809998,22.809998,22.809996,22.809998
22.809998,22.809998,22.809998,22.809996,22.809998,22.81
22.809998,22.809998,22.809996,22.809998,22.81,22.810001
22.809998,22.809996,22.809998,22.81,22.810001,22.810003
22.809996,22.809998,22.81,22.810001,22.810003,22.810005
22.809998,22.81,22.810001,22.810003,22.810005,22.810005
22.81,22.810001,22.810003,22.810005,22.810005,22.810003
22.810001,22.810003,22.810005,22.810005,22.810003,22.810007
22.810003,22.810005,22.810005,22.810003,22.810007,22.81001
22.810005,22.810005,22.810003,22.810007,22.81001,22.81
22.810005,22.810003,22.810007,22.81001,22.81,22.810005
22.810003,22.810007,22.81001,22.81,22.810005,22.80999
22.810007,22.81001,22.81,22.810005,22.80999,23.705364
22.81001,22.81,22.810005,22.80999,23.705364,23.718714
22.81,22.810005,22.80999,23.705364,23.718714,23.719076
22.810005,22.80999,23.705364,23.718714,23.719076,23.483881
22.80999,23.705364,23.718714,23.719076,23.483881,23.48262
23.705364,23.718714,23.719076,23.483881,23.48262,23.494577
23.718714,23.719076,23.483881,23.48262,23.494577,23.582813
23.719076,23.483881,23.48262,23.494577,23.582813,23.628103
23.483881,23.48262,23.494577,23.582813,23.628103,23.59732
23.48262,23.494577,23.582813,23.628103,23.59732,23.541794
23.494577,23.582813,23.628103,23.59732,23.541794,23.468828
23.582813,23.628103,23.59732,23.541794,23.468828,23.397629
23.628103,23.59732,23.541794,23.468828,23.397629,23.645967
23.59732,23.541794,23.468828,23.397629,23.645967,23.70304
23.541794,23.468828,23.397629,23.645967,23.70304,23.71532
23.468828,23.397629,23.645967,23.70304,23.71532,23.68701
23.397629,23.645967,23.70304,23.71532,23.68701,23.703867
23.645967,23.70304,23.71532,23.68701,23.703867,23.683073
23.70304,23.71532,23.68701,23.703867,23.683073,23.680553
23.71532,23.68701,23.703867,23.683073,23.680553,23.636765
23.68701,23.703867,23.683073,23.680553,23.636765,23.560377
23.703867,23.683073,23.680553,23.636765,23.560377,23.683401
23.683073,23.680553,23.636765,23.560377,23.683401,23.712337
23.680553,23.636765,23.560377,23.683401,23.712337,23.717674
23.636765,23.560377,23.683401,23.712337,23.717674,23.404276
23.560377,23.683401,23.712337,23.717674,23.404276,23.204926
23.683401,23.712337,23.717674,23.404276,23.204926,22.855333
23.712337,23.717674,23.404276,23.204926,22.855333,22.81465
23.717674,23.404276,23.204926,22.855333,22.81465,22.81005
23.404276,23.204926,22.855333,22.81465,22.81005,22.809956
23.204926,22.855333,22.81465,22.81005,22.809956,22.810005
22.855333,22.81465,22.81005,22.809956,22.810005,22.810017
22.81465,22.81005,22.809956,22.810005,22.810017,22.81004
22.81005,22.809956,22.810005,22.810017,22.81004,23.512386
22.809956,22.810005,22.810017,22.81004,23.512386,23.699125
22.810005,22.810017,22.81004,23.512386,23.699125,23.719498
22.810017,22.81004,23.512386,23.699125,23.719498,23.000122
22.81004,23.512386,23.699125,23.719498,23.000122,22.814768
23.512386,23.699125,23.719498,23.000122,22.814768,22.810215
23.699125,23.719498,23.000122,22.814768,22.810215,22.810055
23.719498,23.000122,22.814768,22.810215,22.810055,22.01183
23.000122,22.814768,22.810215,22.810055,22.01183,21.707144
22.814768,22.810215,22.810055,22.01183,21.707144,21.497234
22.810215,22.810055,22.01183,21.707144,21.497234,21.380724
22.810055,22.01183,21.707144,21.497234,21.380724,21.24546
22.01183,21.707144,21.497234,21.380724,21.24546,21.137861
21.707144,21.497234,21.380724,21.24546,21.137861,21.105423
21.497234,21.380724,21.24546,21.137861,21.105423,21.06994
21.380724,21.24546,21.137861,21.105423,21.06994,21.014507
21.24546,21.137861,21.105423,21.06994,21.014507,20.961672
21.137861,21.105423,21.06994,21.014507,20.961672,20.92194
21.105423,21.06994,21.014507,20.961672,20.92194,20.890148
21.06994,21.014507,20.961672,20.92194,20.890148,20.860332
21.014507,20.961672,20.92194,20.890148,20.860332,20.830824
20.961672,20.92194,20.890148,20.860332,20.830824,20.80222
20.92194,20.890148,20.860332,20.830824,20.80222,20.774998
20.890148,20.860332,20.830824,20.80222,20.774998,20.749046
20.860332,20.830824,20.80222,20.774998,20.749046,20.72406
20.830824,20.80222,20.774998,20.749046,20.72406,20.70841
20.80222,20.774998,20.749046,20.72406,20.70841,20.683537
20.774998,20.749046,20.72406,20.70841,20.683537,20.655027
20.749046,20.72406,20.70841,20.683537,20.655027,20.633259
20.72406,20.70841,20.683537,20.655027,20.633259,20.613934
20.70841,20.683537,20.655027,20.633259,20.613934,20.59371
20.683537,20.655027,20.633259,20.613934,20.59371,21.098452
20.655027,20.633259,20.613934,20.59371,21.098452,21.299742
20.633259,20.613934,20.59371,21.098452,21.299742,21.393467
20.613934,20.59371,21.098452,21.299742,21.393467,21.6003
20.59371,21.098452,21.299742,21.393467,21.6003,21.674343
21.098452,21.299742,21.393467,21.6003,21.674343,21.689344
21.299742,21.393467,21.6003,21.674343,21.689344,21.690826
21.393467,21.6003,21.674343,21.689344,21.690826,21.693138
21.6003,21.674343,21.689344,21.690826,21.693138,21.695105
21.674343,21.689344,21.690826,21.693138,21.695105,21.697521
21.689344,21.690826,21.693138,21.695105,21.697521,21.697605
21.690826,21.693138,21.695105,21.697521,21.697605,21.695623
21.693138,21.695105,21.697521,21.697605,21.695623,21.69165
21.695105,21.697521,21.697605,21.695623,21.69165,21.688602
21.697521,21.697605,21.695623,21.69165,21.688602,21.681026
21.697605,21.695623,21.69165,21.688602,21.681026,21.672688
