MAE1,MAE2,MAE3,MAE4,MAE5,MAE6,MAE,MSE1,MSE2,MSE3,MSE4,MSE5,MSE6,MSE,MAPE1,MAPE2,MAPE3,MAPE4,MAPE5,MAPE6,MAPE
0.1817712185175486,0.2393533765588009,0.2933640505238719,0.3184107083597234,0.3527949656643109,0.3770790504186878,0.293795561673824,0.0707656441486877,0.1248875452305981,0.1848193042021999,0.2190505207727303,0.2521927323484677,0.2735942511707182,0.1875516663122337,0.8377026930036873,1.0970519676765005,1.3431847575383464,1.457875787513068,1.6204504008964455,1.7356434460827888,1.3486515087851392
0.1909449149337678,0.2641657283724194,0.3209667402078012,0.3446503976515306,0.3728171962601836,0.4061777379660199,0.3166204525652872,0.0773336957925533,0.1444556423808912,0.2123494493741568,0.2455497699697102,0.2734938784257109,0.3079349333403683,0.2101862282138985,0.8769627772013053,1.2063722242585877,1.4651223514403933,1.5751486315874124,1.7100351747071494,1.8670993188039573,1.450123412999801
0.1840407590423449,0.2476234777187988,0.3034982504608877,0.3258545441718957,0.3552793766507686,0.3809130048668208,0.2995349021519194,0.072270504010243,0.1323395547725716,0.1979737354025983,0.2363269588444589,0.2671207083398346,0.2926861459500146,0.1997862678866202,0.8458810021822382,1.1324100563122614,1.3872305291759988,1.4913784596590949,1.631394008904654,1.7530650807972867,1.3735598561719222
0.1807340859883063,0.2408195659956847,0.2956277401523469,0.3208930722757556,0.3576333427482818,0.3864810797746769,0.297031481155842,0.0729665275748477,0.1288191027654676,0.1923877217181856,0.2280866610870859,0.2610864707435142,0.2923681980547058,0.1959524469906345,0.8337180984902375,1.103926854494074,1.3543282734616242,1.4699737865485432,1.6438642215474817,1.7816495482915382,1.3645767971389164
0.1893707217602653,0.2522137976532792,0.3080630992795564,0.336474189317739,0.3702216419594802,0.4021391242544796,0.3097470957041335,0.0760854472255898,0.1342640842671071,0.1979950616280819,0.2357544285318016,0.2726708552873464,0.3057637995329054,0.2037556127454721,0.8713938900321849,1.1536975910848244,1.4081711323972097,1.5394137953862017,1.6993382712150773,1.850443561509092,1.4204097069374315
0.1808185971774646,0.2503288133582913,0.3039952533860324,0.3301165547009328,0.3607803663102565,0.3846457425373096,0.3017808879117146,0.0687169180580382,0.1356255314657011,0.1997253297480719,0.2363142594707014,0.2630788261819183,0.289620553575733,0.1988469030833606,0.8304410371162191,1.1435474514891482,1.3877165477591409,1.5079567814605124,1.6535737231110224,1.7676304868871295,1.3818110046371954
0.1796305839599925,0.2369721074063324,0.2853338583549128,0.3056885910370219,0.3420656555673267,0.3659835042113998,0.2859457167561643,0.0704843610981041,0.1221106005678688,0.1767283824848216,0.2057093830056862,0.2395475468015877,0.2699601005329982,0.1807567290818444,0.8258147111010817,1.082938315239093,1.3036945545827017,1.3975518120968144,1.5703850151537957,1.6838541755850034,1.310706430626415
0.1739111524357816,0.2309452039861833,0.2847723844341253,0.3050402166190857,0.3357303210704321,0.364740175078256,0.282523242270644,0.0669879814218767,0.1189991252136457,0.1786745443292793,0.207581811212395,0.2347203180975942,0.2623064444197647,0.1782117041157593,0.8010258625706689,1.0581682290084335,1.303425663560322,1.3967177373911597,1.5422561032313942,1.6802019988165384,1.2969659324297529
0.1700892324428717,0.2252386334148912,0.2741943638647356,0.2945093439420949,0.3287765424908854,0.3537884904349319,0.2744327677650686,0.0630046799814227,0.1112617665428855,0.1654766245962316,0.1936017575279707,0.2238881346960738,0.2513719963113764,0.1681008266093269,0.7811192517840505,1.0280234545523432,1.2514700294235528,1.3450806769811088,1.5076465297291584,1.6268331537098353,1.2566955160300082
0.172106230915091,0.2320423415316386,0.2813499907324768,0.3046684094494586,0.3406886871302756,0.3678898510311357,0.283124251798346,0.0661007784610751,0.1167535639041542,0.1731742492797391,0.2051079597754319,0.2411823308972535,0.2711966228577528,0.1789192508625678,0.7921470008325734,1.0615328914758315,1.2860162526871213,1.393391279016617,1.5638920714896432,1.6927341491995738,1.2982856074502267
0.1823175427106866,0.2447362269574367,0.2956533504666077,0.3193882067575093,0.3499633394524004,0.3764368898413839,0.2947492593643375,0.0729806066116728,0.1335031874092835,0.1944458286313215,0.2286188657258606,0.2532965075879365,0.2805946491972677,0.1939066075272238,0.8376927734798476,1.1184654095585025,1.3498910103986346,1.459195297473408,1.6031005079589826,1.7290533870795006,1.3495663976581462
0.1690902438253311,0.2286263868804589,0.2777923883852264,0.3011912444073044,0.3274037469648121,0.3512533778897098,0.2758928980588073,0.0629660926363747,0.1135829151973221,0.1689227649409133,0.1990388923238521,0.2244152798489796,0.2490042201398538,0.1696550275145493,0.7754776019790373,1.0428857618094625,1.2658363846055394,1.3722941934280315,1.4964177639620582,1.6113114305990928,1.2607038560638706
0.1635738717274595,0.2156879688571365,0.2660537120188521,0.2895626687253859,0.3224902973073956,0.3487298293209342,0.2676830579928607,0.0592635202951952,0.1034236220799673,0.1595399452103934,0.1931969709619011,0.2272810576083351,0.2522076139401943,0.1658187883493311,0.7532147359115497,0.9879406525594816,1.2184140155262968,1.3272320433629503,1.4828330985344194,1.6073769580263302,1.2295019173201711
0.1782527899984383,0.2412659248970894,0.2925910352271001,0.3161918052173363,0.3438644668421369,0.3661741122947266,0.2897233557461382,0.0700743351071483,0.1272270867683504,0.1890809207686383,0.2193083786969708,0.2457175399024771,0.2670746857490413,0.186413824498771,0.8175593870333051,1.100775718850186,1.3340359936503232,1.4431592324100666,1.573610410157157,1.679707701637706,1.3248080739564576
0.1626380283393479,0.215311112534168,0.2644172679472888,0.2863114279219977,0.3166335542491872,0.3457358771885879,0.265174544696763,0.0594846634715953,0.1053700984660118,0.1593252784112011,0.1882244846703906,0.2165754678318514,0.2464348019020224,0.1625691324588453,0.7480384807651332,0.9849217194334428,1.2089961103349829,1.3100855754508631,1.4549502160633625,1.5921750072459695,1.216527851548959
0.1593805856213285,0.2180196889865887,0.2705830962349186,0.2949896204931306,0.3278349630240021,0.353768587850461,0.2707627570350718,0.0581722527194349,0.1079231374704236,0.1648815166930268,0.2009819493053353,0.2331367466100228,0.2603142111137403,0.1709016356519974,0.7346114520291984,0.997636709200749,1.2374395518491863,1.3506171917502563,1.5065646791910474,1.6301464329843955,1.2428360028341388
0.1671638044320269,0.2231126955465627,0.2674279376282564,0.2882400941951281,0.316465953928234,0.3420489764336216,0.2674099103606384,0.0628716484813,0.1152471711435472,0.1673014595404811,0.1971674892973379,0.221741283787861,0.2435664777405016,0.1679825883318382,0.7697586298852248,1.0208771446649647,1.2231511091530909,1.3191351810179697,1.4539906257032813,1.5752690336631503,1.227030287347947
0.1672291008045611,0.2249526001814181,0.2741402758238297,0.2954152681871527,0.321330991204185,0.3474521695513111,0.2717534009587431,0.0645810554688104,0.1185698914720386,0.1743251896505642,0.2039534244684008,0.2257330433639997,0.2523174553180883,0.1732466766236503,0.7682853000025887,1.0274747967118425,1.2514827588903117,1.3487801633482652,1.4726253996149936,1.5971687190939423,1.2443028562769904
0.1624427418182217,0.2143300503316582,0.2589921326891798,0.2822501325172347,0.3099180546464137,0.3315422565082575,0.2599125614184943,0.0620221238161989,0.1069051374065957,0.1556056798647416,0.1801572288621023,0.2036576909153676,0.2233565019521243,0.1552840604695219,0.7476039809341957,0.9800504456602744,1.1839534870392057,1.2908845332772525,1.4225088236078678,1.5255582987458338,1.1917599282107716
0.1618781456581481,0.2081807386579691,0.2550704442537498,0.2781385374535522,0.3057793764918126,0.3307724865112651,0.2566366215044163,0.0603796303903165,0.1034367759613705,0.1541935542491549,0.1867929116553826,0.2117929922393435,0.2364415325927952,0.1588395661813939,0.7459669553384081,0.9538563504177924,1.16829891172059,1.2750258889743713,1.4061810909028252,1.524695768760439,1.1790041610190711
0.1642274881996869,0.2177956970856532,0.2675663385828059,0.2896403495108606,0.3214748148076375,0.3492113844217331,0.2683193454347295,0.0644564934588121,0.1105987727070768,0.1656583844994433,0.1948717973073346,0.2262231739140371,0.2541271369942111,0.1693226264801526,0.7555965418400168,0.9962302218816412,1.2233310765787202,1.3254683750955116,1.4751551570745107,1.605217523077413,1.2301664825913023
0.1576330835569196,0.2050108510661732,0.2517138318457556,0.274195871962677,0.3027080798645362,0.3239279900991782,0.2525316180658736,0.0571685951716503,0.0971495651537903,0.1467281725819485,0.1743542399212445,0.1990645611798047,0.2212435518700024,0.1492847809797402,0.7225954382550431,0.9356941762359752,1.1490679517317322,1.2518269682941068,1.3865424249672746,1.4873816137732117,1.1555180955428903
0.1675740918996813,0.222767750844668,0.2709432276075718,0.2924291711133171,0.3173079294470342,0.3429126313284103,0.2689891337067804,0.0670994039184081,0.1187813497784975,0.1745315535673555,0.2008948313048058,0.224308053384891,0.2529679603391995,0.1730971920488595,0.7719370088892996,1.0195241024301476,1.2388426117995597,1.338219496701304,1.4559040712015348,1.5759688433189054,1.2333993557234588
0.1685048356558996,0.2186982130130269,0.2653442412886169,0.2863080749006689,0.3117694430196931,0.3361977891566994,0.2644704328391008,0.068794141565694,0.1161414075265525,0.1696673629023072,0.1949477623758148,0.2207597494599001,0.2450189896535987,0.169221568913978,0.7755299467100836,1.0013262928732858,1.2151236778682808,1.3121301711479267,1.4339339612019926,1.5483488056801489,1.214398809246953
0.1538228132446808,0.2090480347092584,0.2515542394984769,0.2750217117026674,0.2967171552586768,0.320309764441059,0.2510789531424702,0.0537260423783623,0.1010158027930115,0.1459885066749365,0.1742580011963551,0.195095537446724,0.2188145557685113,0.1481497410429835,0.7065151768545713,0.953908818720796,1.1469768594149383,1.2541700799070026,1.3572491416603276,1.4693683710796868,1.148031407939554
0.1614149683712371,0.2137612539000693,0.2595274868555943,0.2807295129070292,0.3113400306145614,0.3354858162109749,0.2603765114765778,0.0603640494078537,0.1056748948503448,0.1533471801324561,0.1787533209364852,0.2045121530985625,0.2292282288964039,0.1553133045536844,0.740488880946785,0.9744698239761552,1.182665581644916,1.2802115562289564,1.4252965743910704,1.539263164251817,1.1903992635732834
