train_loss
2.2390334634110333e-05
2.267144969664514e-05
2.1050546783953906e-05
2.2139776265248657e-05
2.1656544413417576e-05
2.0879678195342422e-05
2.0551085472106935e-05
2.099755220115185e-05
2.163186320103705e-05
2.1396863739937544e-05
2.1861264249309896e-05
2.0131642231717705e-05
2.0194511162117123e-05
2.0590135827660562e-05
2.1588635863736272e-05
2.047829912044108e-05
2.073175273835659e-05
2.140184515155852e-05
2.1597471786662936e-05
2.05440993886441e-05
2.181364572606981e-05
1.9291016506031156e-05
2.091792062856257e-05
2.01420858502388e-05
2.06015317235142e-05
2.2006826475262643e-05
2.0859731012023986e-05
2.0477515645325183e-05
2.1751137683168054e-05
1.9740266725420953e-05
2.002115419600159e-05
2.1315781632438304e-05
2.0383306546136736e-05
2.0404406823217868e-05
2.090154273901135e-05
2.0459782099351287e-05
2.0382755901664496e-05
1.916707959026098e-05
2.0168898045085372e-05
1.984620117582381e-05
2.0524346036836506e-05
2.031424199230969e-05
1.9834518316201865e-05
2.1218153997324406e-05
2.0513021154329182e-05
2.020715910475701e-05
2.0313115091994403e-05
1.8743742839433252e-05
1.988752628676593e-05
2.0281452452763916e-05
1.9864831119775773e-05
1.92099844571203e-05
1.9881913904100656e-05
1.9023471395485103e-05
2.000305976253003e-05
2.0929753663949668e-05
2.0145742455497382e-05
2.0613048691302537e-05
2.177188405767083e-05
1.9880865584127604e-05
2.0431923912838103e-05
1.870366628281772e-05
1.9028783426620067e-05
2.1027151378802956e-05
1.959588727913797e-05
1.976163825020194e-05
2.0410484867170454e-05
2.080869220662862e-05
1.7736455774866044e-05
2.003539353609085e-05
2.0339027978479864e-05
1.8794310744851827e-05
1.961110392585397e-05
2.0778857287950813e-05
1.975275808945298e-05
2.0371918217279018e-05
2.0332657732069494e-05
2.064803382381797e-05
1.940361864399165e-05
2.0143149886280298e-05
