MAE1,MAE2,MAE3,MAE4,MAE5,MAE6,MAE,MSE1,MSE2,MSE3,MSE4,MSE5,MSE6,MSE,MAPE1,MAPE2,MAPE3,MAPE4,MAPE5,MAPE6,MAPE
0.1856678468092527,0.2278040196126106,0.2771334335577795,0.3069387008962127,0.3473620366454339,0.3956671864956932,0.2900955373361638,0.071921010819367,0.1069430746756386,0.1583310412717667,0.1958213196323767,0.2402157379499051,0.2865012842012323,0.1766222447583811,0.8489859529702597,1.0394682526661838,1.2640644175180666,1.396961579002742,1.5831434274284302,1.8165746751570364,1.3248663841237864
0.1872269454928893,0.2402326277878457,0.2946118136155248,0.3242317531338144,0.3659271108590194,0.4175084587060682,0.3049564515991938,0.0799749182165356,0.1277469168707034,0.1865556228530123,0.2236500449989832,0.2742673175246572,0.3361934009724997,0.2047313702393985,0.8437408828052064,1.0806110406991931,1.3250128505762144,1.4550466255951444,1.6514869352863888,1.8938681411927307,1.3749610793591465
0.179581378535075,0.2219084648162019,0.2753222854772699,0.3065220029043472,0.3515753403603945,0.4068314897994396,0.2902901603154547,0.0711391995456098,0.1078805815497949,0.1644447005533601,0.2010653976874367,0.2510357068351551,0.3175294796892051,0.1855158443100937,0.8170825358801856,1.010385196269978,1.2532578624380286,1.3894386186520924,1.6005417704858294,1.8570742403851468,1.3212967040185433
0.1790652465872504,0.2203193043269883,0.2646889746294485,0.2887118328116418,0.3245328524111673,0.376386126770551,0.2756173895895079,0.0745560841364118,0.1050459256677172,0.1491920990786588,0.1782354779907775,0.2230655255127797,0.2780494068133539,0.1680240865332832,0.813904881910716,1.002079616277953,1.2009963628654663,1.3103168744772271,1.4743546970039598,1.7188025700368033,1.2534091670953544
0.1903929854064368,0.2304341742212219,0.2742840263875296,0.3020814697534268,0.3338835232263493,0.381351647034367,0.2854046376715551,0.0799507036764968,0.1146674343225778,0.1620365867826604,0.196329715954056,0.2311902171671524,0.2853636566600975,0.1782563857605068,0.8606614710865064,1.0398299099245611,1.2340682876500384,1.3609067732804678,1.5111616381860768,1.733898610945623,1.2900877818455456
0.1693081989606054,0.2189485068520578,0.2699075312681309,0.3054519177683618,0.3401676521325117,0.3956747251498325,0.2832430886885833,0.0622629133298576,0.1020422617819704,0.1555272437780937,0.1966946063903538,0.2295693382985701,0.29458227146292,0.1734464391736276,0.7699505001115826,0.9917162108567634,1.2176851998845375,1.376001002650252,1.5386392367113555,1.799522982750155,1.2822525221607746
0.1972725492657782,0.235823630011631,0.2788302713157821,0.3131342552326297,0.3527205195938399,0.3991745287931638,0.2961592923688042,0.0830352238373202,0.117375232457022,0.1654663230607966,0.2033228838763984,0.2443219993140512,0.2958649507172822,0.184897768877145,0.8874249709600865,1.0584034943969378,1.2490709712909278,1.4020323789039706,1.5859097784335143,1.803734826290732,1.3310960700460284
0.1999325251993467,0.2551652782928845,0.3121081483341856,0.3456398845510622,0.3758943279263421,0.4281207401164819,0.3194768174033837,0.0839241756814225,0.1318570818582747,0.1927824125364191,0.2330363789968593,0.2722289975458393,0.3336330273577685,0.2079103456627639,0.9070692655466194,1.1537315271338364,1.4087503960245562,1.5593708845556868,1.7052726137717082,1.948484336990602,1.4471131706705016
0.1831540789296494,0.2247219228558771,0.2721863354771565,0.3038430878979036,0.3540234005289674,0.4065765220859134,0.2907508912959112,0.0735057478807754,0.1087454294257439,0.1601603632673656,0.1934733858003643,0.2535938231091203,0.3135437001929546,0.1838370749460541,0.8323132872232624,1.0188166647494068,1.2349643495985894,1.37500279655539,1.607748401082273,1.85418067968248,1.320504363148567
0.1809578193890791,0.2244765274148156,0.2740299661011947,0.3060962678597221,0.3504265201690504,0.4073595241649178,0.2905577708497966,0.0747775909291924,0.1125273361279077,0.162953035450994,0.2001622122984444,0.2485031745687499,0.3093788704059845,0.1847170366302122,0.8295025454016924,1.02434723717886,1.2500581608503332,1.3956607761002764,1.60249652413663,1.870005070453016,1.3286783856868014
