MAE1,MAE2,MAE3,MAE4,MAE5,MAE6,MAE,MSE1,MSE2,MSE3,MSE4,MSE5,MSE6,MSE,MAPE1,MAPE2,MAPE3,MAPE4,MAPE5,MAPE6,MAPE
0.1864286420119169,0.2356851926688141,0.280741377612792,0.3120833119133122,0.3468053271396213,0.4018829237319533,0.2939377958464016,0.080358332471284,0.1190142121346087,0.1683618220018506,0.2106783504014024,0.2507795928158106,0.3113672489553318,0.1900932597967147,0.8520401915129798,1.072303419539342,1.2781196178652805,1.4171243536196312,1.581523995750618,1.843154567585933,1.3407110243122975
0.195310235426183,0.2460981197667309,0.2933954032875738,0.3181641326197564,0.3540361515874865,0.4043156529860108,0.3018866159456235,0.0864110337247793,0.1297153746529913,0.1810201966617804,0.2140894945068383,0.253116071789712,0.3024630174760884,0.1944691981353649,0.8838559651533674,1.110470396070696,1.3274844022269243,1.4398441374101607,1.6084074572394518,1.8466115241446663,1.3694456470408778
0.1967256461148153,0.2329257969299645,0.2846702257551453,0.3075631354607318,0.3424305087343942,0.3931968844691416,0.2929186995773655,0.0856140403099388,0.1134892877813989,0.1657869405493275,0.1942857192132007,0.235305708743978,0.2927148140651804,0.1811994184438373,0.897543587822442,1.059369423830338,1.2930024626857677,1.3922678263689696,1.5548060527259309,1.794206111035273,1.3318659107447868
0.2004733811841406,0.2491813324880357,0.2967405816685587,0.3383292847546803,0.3761838890652304,0.421058894035945,0.3136612271994317,0.0911228159498135,0.1349592835897534,0.1870201507001969,0.2374194864982587,0.2852520503378243,0.3342317315554157,0.2116675864385437,0.8957049448237611,1.1152237405076857,1.3273737937586132,1.515301001792268,1.694376170346511,1.909842755437388,1.4096370677777046
0.1926484244096869,0.2337055880921436,0.276551881127842,0.2976311364383701,0.3370576724356358,0.3901655390041816,0.2879600402513099,0.0826968698953433,0.1147612699452125,0.158129526831353,0.1833675620114546,0.2244628362990208,0.2812733628876661,0.1741152379783417,0.87262529107251,1.05809325126768,1.2506771292136216,1.340964766770945,1.5243507719353442,1.7724812149936418,1.3031987375422902
0.1747985713204209,0.2198971356002197,0.2718840659688098,0.2953272605845344,0.3291149478030311,0.3707885728677324,0.2769684256907913,0.0662422881979324,0.1048474923621843,0.1564077558440383,0.1898053859911103,0.2224767871432907,0.2636465278365694,0.1672377062291875,0.8003551120106891,1.0015629457278974,1.2358853856978846,1.3355102920188255,1.4940680167028244,1.693123315409358,1.2600841779279133
0.1705878882532248,0.2184041658022716,0.2677913132400268,0.2976918046133625,0.3404498996334024,0.3884143626925073,0.2805565723724658,0.0657971212785793,0.1083409892379913,0.1608575180647868,0.1967974545916836,0.2414027142653426,0.2880462844630407,0.176873680316904,0.7755533596144404,0.9927147037955972,1.21795191019049,1.3496195483776965,1.553497938177474,1.7828286797487776,1.278694356650746
0.1864629294916603,0.235617821722334,0.2847153402243078,0.3214269187700895,0.3645073841102311,0.4137682291715951,0.3010831039150363,0.0748722398636878,0.1137563275784934,0.1694194691029795,0.2140686404594494,0.2592343740744597,0.3180051764110188,0.1915593712483481,0.8414103410350136,1.0657243953640427,1.2871701315358783,1.4456161109732215,1.6467430036168005,1.8805564340596008,1.361203402764093
0.1865933083587079,0.2250091649708734,0.2663718633636954,0.3020216703960783,0.3436021098586219,0.3850084570681702,0.2847677623360246,0.074148726791325,0.1041946079471752,0.1503239476380959,0.1923787556309726,0.2392071131935549,0.2877470836839492,0.1746667058141788,0.8430846018619854,1.0152155149255462,1.199271739421092,1.3588621789155702,1.5530765335251269,1.751278128509963,1.286798116193214
0.1767895433407719,0.2292450707182469,0.2837572203889443,0.3155020771651335,0.3577231007112041,0.4199470637502777,0.2971606793457632,0.0693693744439382,0.1106065647119322,0.1668693956761841,0.2054354033521227,0.2584161023896488,0.3281940449216007,0.1898151475825712,0.8018935714882403,1.0390131094171515,1.283742832083716,1.4237812547627926,1.6151796776091052,1.907980962944145,1.345265234717525
0.1903761053255433,0.2253978892674516,0.2732788194465553,0.3036665066266507,0.3414522630873404,0.3894380917808229,0.2872682792557273,0.0805054549159021,0.1085169751464424,0.153509160027467,0.1934532693380599,0.2381828271183177,0.2904501884369083,0.1774363124971829,0.865399054939722,1.0243421363169496,1.2417362408482122,1.3757706745679377,1.5488389201991088,1.7752092182927492,1.3052160408607798
0.191583781904043,0.239389913048526,0.2893929462468076,0.3203660019568211,0.364361264563237,0.4138788617967905,0.3031621282527041,0.0831197526692182,0.1257791763618038,0.1829648343642387,0.2235377078060889,0.2796936478684882,0.3370883188003564,0.205363906311699,0.8640088159622077,1.080791154003759,1.3094944244312892,1.4450437685980535,1.649151413024438,1.885754572027866,1.372374024674602
0.1713718973969951,0.2262551720006165,0.2770824861398287,0.3046480190364157,0.3525398743574338,0.4150969366845517,0.2911657309359735,0.0661169015483637,0.1112404825406082,0.1654176456588746,0.2009166162950565,0.2601802982437393,0.3363135348789859,0.1900309131942714,0.7847918205944167,1.0304131942201988,1.2603992103956718,1.385809926920342,1.609030496122872,1.903789983163478,1.3290391052361632
0.1874928377576544,0.2352015560770635,0.2797701375953637,0.315607918792238,0.3488715391428377,0.4025671738296941,0.2949185271991419,0.0833055117931246,0.1259004727642652,0.1755524490304352,0.2115758095225082,0.2507323808626879,0.3135211501366678,0.1934312956849483,0.84483362760727,1.0599279979488003,1.261704235407621,1.4212277771775297,1.5751719668386923,1.829346238489584,1.332035307244916
