train_loss
0.00554476536396477
0.0005388121720817354
0.0007571428600284788
0.00013631446907917658
0.00015536634458435906
0.00011454493117829164
6.991719930536217e-05
9.736043297582203e-05
8.809737861156463e-05
7.536845799121592e-05
7.872701312104861e-05
8.285275453494655e-05
7.933558689223396e-05
7.52894797672828e-05
7.887063134047721e-05
7.96697319795688e-05
7.686516580482324e-05
7.710199596153366e-05
7.888764763871828e-05
7.781626760131783e-05
7.721528824832705e-05
7.81435188319948e-05
7.806192876564132e-05
7.76331147385968e-05
7.785705539087454e-05
7.804316882457998e-05
7.788297409812609e-05
7.78411856542031e-05
7.799907070067194e-05
7.797889721890291e-05
7.790429103705618e-05
7.798407537241777e-05
7.800671996341812e-05
7.796425372362136e-05
7.798670791089534e-05
7.801223649746842e-05
7.799652715524037e-05
7.799483628736602e-05
7.801561926801999e-05
7.800219787491692e-05
7.798260284794702e-05
7.799653232925468e-05
7.795072678062651e-05
7.794985133740637e-05
7.791976340942912e-05
7.780711063080364e-05
7.766078122788006e-05
7.771330471667978e-05
7.795930943555302e-05
7.670753325025241e-05
7.74689463691579e-05
7.507442703677548e-05
7.694672068787946e-05
7.216504774987698e-05
7.640654117696815e-05
6.434039109283024e-05
6.307484271625678e-05
9.806223834554355e-05
5.739669832918379e-05
7.384323101076815e-05
5.596898185710112e-05
6.239422493510776e-05
4.725848014156024e-05
4.6071292211612065e-05
5.015075827638308e-05
5.091613469024499e-05
4.133027253879441e-05
4.081719865401586e-05
4.201375154985322e-05
3.955365676018927e-05
3.778021006534497e-05
3.731459586156739e-05
3.706009230679936e-05
3.574387998216682e-05
3.438905140178071e-05
3.348650462511513e-05
3.312877586318387e-05
3.30998044874933e-05
3.302323011060556e-05
3.170727907369534e-05
2.9040797510080866e-05
2.6188594703045155e-05
2.378751937713888e-05
2.234910563048389e-05
2.1929658638934296e-05
2.133304744751917e-05
2.154386912782987e-05
2.3395999127791988e-05
2.5725594928695096e-05
2.5472831653638018e-05
