train_loss
1.663290248769853e-05
1.6367576964613463e-05
1.6143421073340706e-05
1.6258210461172794e-05
1.616722128043572e-05
1.6124339567290414e-05
1.633735709927148e-05
1.6065839315868088e-05
1.5625273808836935e-05
1.5816948531816404e-05
1.619411658288704e-05
1.5673480100101893e-05
1.583307696920302e-05
1.55729906530016e-05
1.5749696176499127e-05
1.5374785030467643e-05
1.5232218688146936e-05
1.5354805832935705e-05
1.4974587441732486e-05
1.5188514048026668e-05
1.5177507626099718e-05
1.5057691942072577e-05
1.4781700705902445e-05
1.4839880427138673e-05
1.4807911486261421e-05
1.4672626792970631e-05
1.4484276115480397e-05
1.4627604590107998e-05
1.481631589639518e-05
1.4687278049273623e-05
1.4444071437335677e-05
1.466510636318061e-05
1.4547693750096691e-05
1.4332823662294281e-05
1.4300206934826242e-05
1.4514941204753187e-05
1.4335987830741538e-05
1.3949508623530468e-05
1.4404405891481373e-05
1.3904938112116522e-05
1.4207592854897181e-05
1.4224733070780834e-05
1.4114512596279383e-05
1.4097866240060992e-05
1.3873562630679872e-05
1.394983846694231e-05
1.3850938994437457e-05
1.3846121469719543e-05
1.3648502321706878e-05
1.3650909790562258e-05
1.3762156013399363e-05
1.3851700350642204e-05
1.3683579810377625e-05
1.3778726052906778e-05
1.3705128027747075e-05
1.3485863390896055e-05
1.3564522636847363e-05
1.3522831723093987e-05
1.3465152846442328e-05
1.3365965698742204e-05
1.3482243909190099e-05
1.346327881846163e-05
1.3381638305468692e-05
1.3418889914949736e-05
1.3465438193331163e-05
1.3417711274491417e-05
1.3484031013730499e-05
1.3254758281012376e-05
1.3183860832618342e-05
1.3220667218168577e-05
1.3040953264054324e-05
1.3273786753416062e-05
1.3172229648464255e-05
1.3444728424979581e-05
1.2972822619809045e-05
1.311010577612453e-05
1.3148784896151888e-05
1.2932506959057517e-05
1.3124945625248883e-05
1.3148295693099499e-05
