MAE1,MAE2,MAE3,MAE4,MAE5,MAE6,MAE_avg,MSE1,MSE2,MSE3,MSE4,MSE5,MSE6,MSE_avg,MAPE1,MAPE2,MAPE3,MAPE4,MAPE5,MAPE6,MAPE_avg
0.37243319298464306,0.45112078994620475,0.549870353134673,0.5702685378947638,0.6885809560297455,0.7349307371404837,0.561200761188419,0.2571720623825876,0.36564510540393963,0.5364776393036651,0.6078758937309564,0.8001796910602369,0.8953163157473303,0.5771111179381193,1.6910832787780332,2.047450613904249,2.4948989013555547,2.5919505559947558,3.1194897845817597,3.3245734443983084,2.5449077631687764
0.34873529229401523,0.43314971457911194,0.5259291045821689,0.5518859912651244,0.6584838206636873,0.693473265846247,0.5352761982050591,0.2311052112840258,0.3429106184372866,0.5073567303936505,0.5888417002911994,0.7499357375663609,0.8159687966931058,0.5393531324442715,1.579587444370181,1.960903409138549,2.3859424891377086,2.508725128593717,2.9802555403345528,3.1349002858290946,2.4250523829006334
0.35886358513450484,0.4350615697692452,0.5392151873081191,0.5612545980875407,0.6718017238402685,0.7089425001261727,0.5458565273776418,0.24428624819386482,0.3483908662348646,0.5254680101288591,0.5957160777342273,0.7785650690750336,0.8600734760837351,0.5587499579084307,1.628011286780842,1.9731637693929733,2.442611595109298,2.549984525499379,3.04345209995549,3.212838904542821,2.4750103635468004
0.35501662415760854,0.4388421401634586,0.5435864219003662,0.5471804548665681,0.6549796017997264,0.690313371265114,0.5383197690254736,0.23733891973419685,0.3549022070350822,0.5395348169887477,0.583861556616077,0.7375077962399402,0.8053102318110402,0.5430759214041807,1.6042570955383524,1.9883336144827246,2.4631865636875827,2.487231548507937,2.960652313890611,3.1225283730128806,2.4376982515200147
0.35866260495550695,0.4368466178049878,0.5336705635929535,0.5635984867417061,0.6722492371059628,0.7082828659198187,0.5455517293534893,0.24649102670579698,0.3527228069867181,0.5295690887144131,0.6079379249109599,0.7859324762826944,0.8571813050930122,0.5633057714489325,1.6282130563852533,1.9807408086459355,2.4226609716161476,2.5620965630234953,3.0458222112213247,3.20644829851613,2.474330318234714
0.34676524244108387,0.4342924410315305,0.5351026702935514,0.5632532124440871,0.6586430914343601,0.699610438674747,0.5396111827198934,0.2315627539502395,0.3444024432569759,0.5105235869228784,0.5989346332154967,0.7534298412490497,0.8301584335081035,0.544835282017124,1.572951124975355,1.9699054962218217,2.4258259942803084,2.562731360734089,2.9863838870943553,3.168449222676384,2.4477078476637186
0.3462142323604098,0.43125170358119236,0.5348755483240798,0.5576124267587662,0.661917212892209,0.7014199446802266,0.5388818447661473,0.2328744815106496,0.35006917666382376,0.5190395879123335,0.5912290028666723,0.7549284093051344,0.8227391645669567,0.545146637137595,1.5643595687834646,1.9507940915430566,2.4187078124723276,2.5294963931540875,2.9915045203784825,3.1651717382121176,2.4366723540905895
0.35041573237389495,0.42967547512736887,0.5153381448447673,0.5547847939920092,0.6690343882436973,0.7096573463793492,0.538150980160181,0.2373445127422858,0.350451895614556,0.4935838263626069,0.5885700196189282,0.7668808846800368,0.8517327916189674,0.5480939884395635,1.5867550741027077,1.946632454470357,2.335999468564294,2.519702256224067,3.02634313752949,3.208912166552077,2.4373907595738324
0.3587361451627226,0.4309841880621996,0.5339540640944953,0.5458104434788678,0.6541196506043394,0.6872709772131448,0.5351459114359617,0.23940187939956292,0.33540411789028135,0.5139719666890095,0.568464714893836,0.7222233852003255,0.7931771697152183,0.528773872298039,1.6202018819273234,1.9541029728028065,2.4211330468794445,2.4800853331855706,2.9533975869516564,3.107021185899463,2.422657001274377
0.34908034525796305,0.4194536001110832,0.5248478240002236,0.5392621943465801,0.6442397597337293,0.6837400276976521,0.5267706251912052,0.23288136591643976,0.3258257643362021,0.5069907161004077,0.5688969275255892,0.7206979663273938,0.799831609556777,0.5258540582938016,1.5779644587867638,1.900193813199369,2.3741321627644414,2.448458368011476,2.9078674261349815,3.089159803527052,2.3829626720706805
0.35909970468413693,0.4273896041103726,0.5318037558828301,0.5490561628626719,0.6602201854285613,0.6965699365212418,0.5373565582483024,0.24315133815107712,0.33159908245443,0.5061811536649821,0.5734511020574695,0.739181465038588,0.8192033947877368,0.5354612560257138,1.625015531822913,1.936010620658148,2.4060035409183658,2.4965712751930482,2.987506477218326,3.156624143561952,2.4346219315621256
0.33990235804917546,0.41267378500873836,0.5131664284372144,0.5455410249711506,0.6512358815671744,0.6837717964619453,0.5243818790825664,0.2228706093882236,0.323206123138079,0.49289057125380864,0.5807262753059299,0.7319316752059768,0.8012557131421945,0.5254801612390354,1.5336941058400393,1.8680167959030092,2.3178379272318685,2.4789274578144225,2.942959578032189,3.0952537773866635,2.3727816070346988
0.3495471586080566,0.44182649824211645,0.5518116351452218,0.573498451477896,0.674785112755024,0.7075407076017336,0.549834927305008,0.23683903033703382,0.36050727420846185,0.5452867890509471,0.6177985339419082,0.7741994593954941,0.8273981669445035,0.5603382089797248,1.5859058864097486,2.0044988025072876,2.4995985606027857,2.606352305555528,3.0524309158765464,3.1983198563350452,2.4911843878811566
0.36583495692073215,0.4385832320218134,0.5392517021350449,0.5622035908867397,0.6666247822937128,0.7086978657174386,0.5468660216625801,0.24705511248377648,0.3513227944292699,0.5167653989989133,0.587285026749806,0.7417639486741575,0.8241285400200256,0.5447201368926581,1.6551460062317502,1.9864314623019421,2.4390533045325515,2.5524279611289282,3.012236497102744,3.199947191131712,2.474207070404938
0.3382792902535416,0.4285083105483674,0.5158373071855955,0.537619470101751,0.6404218193943376,0.692834967986116,0.5255835275782849,0.22209584369297397,0.33818990284265965,0.48566007149301954,0.5546267246642088,0.7061084570848294,0.8016634554404151,0.5180574092030178,1.5328871278129492,1.9382474791052748,2.3341050124443523,2.4421035545759895,2.8997073528987154,3.1323079137460437,2.379893073430554
0.3430437507891017,0.4294399655293653,0.5161212164291916,0.5407985116054067,0.6493126482462918,0.6856477982298682,0.5273939818048708,0.23235340164021673,0.34253866502371466,0.4881266692711022,0.5638667877061873,0.7285880280948859,0.8020859250277789,0.5262599127939809,1.5537995883250162,1.9435377902175877,2.336735292827553,2.458940350869006,2.9396854229405007,3.101755539118436,2.3890756640496833
0.3349072794369609,0.40031479370125195,0.4933112628402796,0.5101015269806497,0.6181412721728056,0.6559560356440893,0.5021220284626728,0.21818262904699978,0.30102466042909026,0.458609102850464,0.5125038525691334,0.668955349885424,0.7513942798341734,0.4851116457692142,1.5121728403225674,1.811260953734857,2.231977031172851,2.3156240137041606,2.7920722841276118,2.9659972364896228,2.2715173932586117
0.343085923325142,0.40308908600483073,0.49334287671634214,0.5059439947354251,0.6162088971944764,0.6520234268303681,0.502282367467764,0.2299565240397342,0.3129923528914642,0.4575845491862842,0.5082643565342722,0.6678883432816916,0.7403895696462036,0.48617928259660825,1.5487645403547774,1.8244615518345977,2.233272889307163,2.2981281909784363,2.782438625856044,2.9467861449563735,2.272308657214565
0.3454385241586906,0.42503901820473794,0.5268661832377876,0.5589547810938916,0.6578564411013672,0.7009328513677789,0.5358479665273757,0.22098377227781854,0.32291733464061695,0.485452452001319,0.5794169223477077,0.7218010909214949,0.8032045991672789,0.5222960285593726,1.567392111175674,1.9268113042408128,2.3840151407594985,2.5383953744194154,2.978036656519223,3.171919825251992,2.427761735394436
0.33428453444812944,0.4063430309641593,0.5004462991549206,0.5248472565481122,0.6220322970927714,0.6658553306405259,0.5089681248081032,0.21037564571493184,0.29833189623055917,0.46164791599424615,0.5273500295417141,0.6685813791440957,0.7507760295760149,0.4861771493669269,1.5098625428598058,1.8371377328672351,2.262346922157452,2.382342165771449,2.811373401956148,3.011171919868873,2.3023724475801606
0.33538202719790755,0.40637710756603895,0.48808062058416113,0.5062896373470561,0.6106287420884304,0.6444227526793811,0.49853014791049594,0.21869908168722885,0.303863655584211,0.44250747110577077,0.504091395958074,0.6529282049968912,0.7162205658804047,0.47305172920209676,1.509882275093195,1.8353291929688411,2.2059606707154726,2.2962306282812026,2.7518179067823954,2.9064419762746487,2.2509437750192927
0.3385496294084329,0.4170018382353134,0.5180971572910434,0.5238310297666466,0.6252395515392727,0.665824368749679,0.514757262498398,0.21728123705300745,0.31171952493288135,0.4801330816835913,0.5234730627632195,0.6601625489388083,0.7302377410360605,0.4871678660679281,1.5289340164156018,1.884800783447064,2.3425351017159874,2.3774543769852388,2.8243795065629924,3.005703290625687,2.3273011792920957
0.3480020913849944,0.42929861080262205,0.5183019260571459,0.5416191055899007,0.6327841196439588,0.6792168525686908,0.5248704510078853,0.227651663782217,0.3269687582799233,0.474032714397152,0.5415765264942444,0.6727831859044533,0.7527795600744874,0.4992987348220795,1.5769115612371658,1.9429023928596492,2.3476324532726056,2.45934873945719,2.8647531185093533,3.0686797776368655,2.376704673828805
0.3631951532018235,0.4357464335561651,0.5309944187915773,0.5426056483461466,0.6533429616325914,0.6973477521746786,0.5372053946171637,0.2415805388433413,0.3316434161330906,0.4935822324701994,0.5535988449838358,0.7059817702203847,0.7877787365934265,0.5190275898740464,1.6396221578968493,1.9695024246240311,2.4031925795518876,2.462919004923631,2.949891281239543,3.1494295955215903,2.4290928406262555
0.33622565936245286,0.4195905331716835,0.5173987939370457,0.5330105495571271,0.6243281039927372,0.6756761744284709,0.5177049690749195,0.22046423218013256,0.32737233529724596,0.4911319079247521,0.5453240233399995,0.6736848051995036,0.7665242757515984,0.5040835966155387,1.5189258621840522,1.8952456939346143,2.3370792770780735,2.4152566967420466,2.817182580562752,3.0466171958074604,2.3383845510515
0.3238212015708706,0.40794210840980794,0.5176381499007809,0.53045288441294,0.6223461669535204,0.6610713240656693,0.5105453058855982,0.2021790700584143,0.3055767116239144,0.4778556954384773,0.5344232609291131,0.6610365648573614,0.7347891253398633,0.4859767380411906,1.4660967841318602,1.8463733789214576,2.3399027016900766,2.4091480042473092,2.81427720296347,2.9856025379971345,2.310233434991885
0.33503244909182084,0.4180950609077676,0.5105212573332096,0.5407813763818402,0.6402547700647339,0.669652459014265,0.5190562287989395,0.21175344242566,0.3140924768658542,0.47109285388481675,0.5531835379019616,0.6961320099674417,0.7548822094150625,0.5001894217434661,1.51315996871559,1.8887468927484736,2.305109266636355,2.4537599266903922,2.8935519929214686,3.027236160862201,2.3469273680957468
0.3380806622625089,0.40971494700064937,0.5117993247764937,0.538728070415734,0.6398112766617533,0.6805158792828524,0.519775026733332,0.2202384197585699,0.3082381026507822,0.46790507546201526,0.5450971319790392,0.6873257132494157,0.7524336089397392,0.49687300867326023,1.5249333184787368,1.8501230062959653,2.30864334300359,2.4380195089742163,2.8823173985211876,3.061394226810035,2.3442384670139553
0.3230959903973674,0.39994489100796843,0.50069429331255,0.5122037383236733,0.6117385140542444,0.6593179713645052,0.5011658997433849,0.19296944271866998,0.28246037305139826,0.44338657582568153,0.5078760686579338,0.6424908580397934,0.7298425071228697,0.46650430423605777,1.4565076375805448,1.8020729882585427,2.255586858292635,2.320883752049883,2.757194491237917,2.969640462983835,2.260314365067226
0.33653739882810313,0.40235051772849945,0.5022381620358947,0.5171801877093697,0.6180420215298735,0.6636990506518403,0.5066745564139301,0.20703907614778452,0.28889995578244865,0.4465296392434479,0.511292356528583,0.6509246211860181,0.7348560916153393,0.4732569567506036,1.5153463851437148,1.810160350065514,2.2604009282868547,2.340917315981607,2.785325164923447,2.989295335192804,2.2835742465989903
0.346285439277978,0.41007174817336334,0.5226055306683808,0.5459490084207342,0.663475967583168,0.6896335465058734,0.5296702067715829,0.21922697537805155,0.29623921853112084,0.46894541034645043,0.5370200208972753,0.701951320171413,0.7623928397528151,0.4976292975128544,1.5639529356751698,1.855885368094809,2.359380564536888,2.4768075818870203,2.9958377561644944,3.118102705992503,2.394994485391814
0.34697423683004125,0.4273443840418842,0.5354144036401016,0.5497929726598046,0.6523993841006243,0.6896814324734811,0.5336011356243229,0.22109896848477792,0.3208756812461879,0.4972047171599158,0.5546654591417773,0.6988670767219194,0.7711092590552984,0.5106368603016461,1.5659968746751771,1.929297772382238,2.4195606117621864,2.4934153655452573,2.945051538997398,3.1101581890354226,2.4105800587329465
0.3291539993962855,0.4078123875297712,0.5057558138323811,0.5214930426651534,0.6123368378393578,0.6509491100334761,0.5045835318827375,0.2082826313265462,0.3058219873748939,0.4673684291660606,0.5208955282813926,0.6366358061194387,0.7121293278151062,0.475188951680573,1.4792813287066249,1.8374305892106966,2.2819930960506847,2.360956146471952,2.756890697945898,2.934665061091103,2.2752028199128262
0.3281131253627172,0.3993696961204028,0.4881445716367719,0.5098449954992696,0.6149470378687925,0.6479485735445205,0.4980613333387458,0.19798326967593666,0.28397868640296337,0.421383007495548,0.49413458932865273,0.6401838562986858,0.7015786614406372,0.4565403451070706,1.4771430522791615,1.8015090483537757,2.1976714733359506,2.304822363522321,2.7674313721545,2.919349273522494,2.244654430528034
0.33717979494740186,0.4106586450608435,0.5188938701390842,0.5377123817982562,0.6371470617981144,0.6731977839501879,0.519131589615648,0.20420053196269355,0.2959859355158017,0.46239497994796086,0.5230656116274284,0.666254721414728,0.7419076874366765,0.4823015779842148,1.525835720557428,1.8586183810797712,2.344918284181299,2.4347735916166955,2.8771335444614463,3.0382505611544914,2.3465883471751887
0.33017537877706615,0.4118447092163244,0.5109230842339162,0.51773364013705,0.6060423083126251,0.6508179340617062,0.5045895091231146,0.20643202994021495,0.30398386386385917,0.4524166651770729,0.5023094729850991,0.6147677302901865,0.6930918848203446,0.4621669411794629,1.4879477602495534,1.858819678236146,2.3051726565827897,2.3433415420550956,2.727381804075952,2.9316468232612696,2.275718377410134
0.3208820521223507,0.3883648897357187,0.4715820963784121,0.4924775647941669,0.5895042376195859,0.6246269629280151,0.48123963392970825,0.19308664569973732,0.26883038339160115,0.395433393602112,0.45456411305251815,0.5853995552761495,0.6508474006028306,0.4246935819374915,1.4412862324549722,1.742231824990765,2.1190237093257216,2.219482795416533,2.6460988582520915,2.8049584502475438,2.162180311781271
0.3385682194331104,0.4061056431028189,0.4969217315017334,0.505762235219469,0.609982175200756,0.6397847149947237,0.4995207865754352,0.21270537532795641,0.2982696635435884,0.4376867221111121,0.4820453114521301,0.6226467571126444,0.6862700345590926,0.4566039773510873,1.520949291704607,1.8317718223681314,2.2372002317482935,2.2809912627591675,2.737613922441956,2.880966162429124,2.24824878224188
0.32317352084223955,0.4061893115513015,0.49370796907817965,0.5135821925598648,0.620708969036036,0.6703117964846895,0.5046122932587185,0.19575868641147445,0.28508522192939906,0.4245981517444929,0.4887933834863118,0.6469511455036915,0.7279681199943863,0.46152578484495926,1.4533823010680043,1.826590840761405,2.2228277568248456,2.3185383158792914,2.7908761774944244,3.0132549561495447,2.2709117246962527
