train_loss
1.5138108283281326e-05
1.537803482885162e-05
1.4244045855270491e-05
1.5498373347024123e-05
1.5049483885781632e-05
1.4964293481575118e-05
1.54501437726948e-05
1.5079862852063444e-05
1.4729610540800624e-05
1.4826447909904852e-05
1.4983705089737971e-05
1.4788799970928165e-05
1.485438784584403e-05
1.4690788359277778e-05
1.4389461785968807e-05
1.4967956425001223e-05
1.4506149778349531e-05
1.4229736083911524e-05
1.4550758577469323e-05
1.4493095222860575e-05
1.44023430119786e-05
1.4303098950121138e-05
1.4225980266928673e-05
1.4742126740101311e-05
1.4946969588183695e-05
1.4561122128119072e-05
1.4197427986396684e-05
1.437634928151965e-05
1.3942665472212764e-05
1.4364307280629874e-05
1.4556736116194063e-05
1.417961230294572e-05
1.4278404414653778e-05
1.4462865526891416e-05
1.3774559936589664e-05
1.3792698478533161e-05
1.405315887596872e-05
1.4185391159521209e-05
1.399686663515038e-05
1.3836515136063098e-05
1.4252311860521634e-05
1.3799504635648596e-05
1.410410377300448e-05
1.4101326362126403e-05
1.3939116874502765e-05
1.3686388006640805e-05
1.3710170104685757e-05
1.4002355746924878e-05
1.35661739235123e-05
1.3861773897790246e-05
1.39909276428322e-05
1.4023327837801642e-05
1.3963808564262259e-05
1.3903298984385198e-05
1.345336152654555e-05
1.3247200598319372e-05
1.4041379715005558e-05
1.3799571121732394e-05
1.4136920993526777e-05
1.38922866123418e-05
1.3460844186031156e-05
1.415856286055512e-05
1.37194592712654e-05
1.3426853499064843e-05
1.3400482065561745e-05
1.3221484453727801e-05
1.395931648504403e-05
1.3686915497399038e-05
1.388441641918487e-05
1.3395595209052165e-05
1.3718290978835688e-05
1.3384882153736221e-05
1.329909854878982e-05
1.34810963128176e-05
1.3477574619981978e-05
1.3635645413564311e-05
1.3810742853416336e-05
1.3379983655694458e-05
1.369268297114306e-05
1.346386063637005e-05
