MAE1,MAE2,MAE3,MAE4,MAE5,MAE6,MAE,MSE1,MSE2,MSE3,MSE4,MSE5,MSE6,MSE,MAPE1,MAPE2,MAPE3,MAPE4,MAPE5,MAPE6,MAPE
3.285343,2.5742679,2.9459217,2.4298346,2.690454,2.529519,2.7425566,16.643496,9.069822,13.483813,6.663275,10.485212,8.051952,10.732928,14.931486546993256,12.077239900827408,13.41211199760437,11.978580802679062,12.460832297801971,12.079042196273804,12.823215126991272
8.84844970703125,13.009273529052734,5.995546340942383,13.199049949645996,8.74688720703125,11.585732460021973,10.230822563171388,85.33296966552734,176.02613830566406,42.86664581298828,180.8839263916016,83.41668701171875,141.04949951171875,118.26264190673828,46.42132818698883,67.35392808914185,32.017508149147034,68.28082203865051,45.87181210517883,60.15828847885132,53.35061550140381
5.637537956237793,4.783803939819336,5.359947681427002,7.75492000579834,3.7539076805114746,3.7777044773101807,5.177969455718994,38.9949836730957,30.073936462402344,35.88996505737305,67.34426879882812,20.92731475830078,21.14389419555664,35.72905731201172,26.57403945922852,22.27293848991394,25.17943382263184,37.241679430007935,17.14007258415222,17.254501581192017,24.277111887931824
4.702229499816895,6.958097457885742,4.479434967041016,6.6404128074646,5.961148738861084,6.016032695770264,5.792892456054688,29.1882266998291,55.52219772338867,27.10863304138184,51.19939422607422,42.630027770996094,43.29436492919922,41.49047470092773,21.8769371509552,33.242180943489075,20.7575872540474,31.63834810256958,28.215500712394714,28.489989042282104,27.370089292526245
5.425965785980225,5.885940074920654,6.564469814300537,5.110384941101074,6.637747287750244,5.659286022186279,5.880632400512695,31.4222469329834,39.50968933105469,47.49424362182617,34.5595817565918,48.23988342285156,37.658809661865234,39.8140754699707,26.80571675300598,28.17941009998321,31.745725870132446,23.777900636196136,32.07208216190338,26.92568302154541,28.251084685325623
2.72038197517395,4.228104114532471,3.230833053588867,3.637650489807129,5.484079360961914,6.390601634979248,4.281942367553711,10.116403579711914,24.805259704589844,16.255212783813477,19.901988983154297,37.13166809082031,47.89874649047852,26.018213272094727,12.764793634414673,19.50825899839401,14.681077003479004,16.579274833202362,25.81647932529449,30.38267493247986,19.955426454544067
2.4968602657318115,2.582634925842285,2.6211187839508057,2.7152702808380127,3.0300133228302,4.516109943389893,2.9936683177948,7.223812103271484,7.620786666870117,8.279906272888184,10.056984901428224,14.277202606201172,27.43275451660156,12.48190689086914,13.05151879787445,12.68623024225235,12.66530156135559,12.74319589138031,13.801346719264984,20.94140946865081,14.314834773540497
2.479731798171997,2.5179443359375,2.47908091545105,2.5330610275268555,2.501450300216675,2.6020326614379883,2.51888370513916,7.192068576812744,9.359589576721191,6.882742404937744,7.063369274139404,7.6046013832092285,7.672677993774414,7.629174709320068,12.998238205909727,13.843484222888948,12.78168559074402,12.920229136943815,13.247314095497131,12.813238799571993,13.100697100162506
2.623455762863159,2.417031764984131,2.459779739379883,2.5545918941497803,2.441765546798706,2.5022003650665283,2.499804735183716,9.931363105773926,6.438848972320557,7.573922634124756,7.239134311676025,6.9586181640625,8.468534469604492,7.76840353012085,12.171564996242523,12.175389379262924,11.786475777626038,12.727998197078705,12.790095806121826,13.546179234981537,12.532949447631836
3.326824426651001,2.825057983398437,2.656538724899292,2.6170668601989746,2.454658269882202,2.340048789978028,2.703366041183472,16.415264129638672,12.254186630249023,10.51300048828125,8.927760124206543,7.760591983795166,6.236661434173584,10.351243019104004,15.205268561840056,12.89852112531662,12.228032946586609,12.410593032836914,11.682242155075071,12.13415339589119,12.759801745414734
2.7178897857666016,2.928291082382202,2.287616014480591,2.599965810775757,2.488382577896118,2.344865560531616,2.561168909072876,11.246193885803224,13.057509422302246,7.156109809875488,9.408215522766112,9.121123313903809,6.346551418304443,9.389283180236816,12.41653859615326,13.3487269282341,10.76512560248375,12.158206850290298,11.488855630159378,11.485555768013,11.943835020065308
2.1733238697052,2.395727157592773,2.0415260791778564,2.428668975830078,2.3029379844665527,2.320801019668579,2.2771642208099365,5.926831245422363,8.596256256103516,4.640194892883301,7.616321563720703,7.419939041137695,6.736526012420654,6.82267951965332,10.442237555980682,11.033346503973007,10.204696655273438,11.544962972402573,10.757769644260406,11.084143817424774,10.844525694847109
1.6194578409194946,1.908205270767212,1.4796922206878662,2.108926773071289,1.858726143836975,2.0205869674682617,1.8325995206832888,3.1955373287200928,4.883649349212647,2.6458959579467773,5.444800853729248,4.926443576812744,6.111010074615479,4.534555912017822,8.097422868013382,9.059074521064758,7.396125793457031,10.180234163999556,8.642234653234482,9.287256002426147,8.777057379484177
1.1864280700683594,1.5195623636245728,1.2121739387512207,1.7287700176239014,1.5328574180603027,2.013516426086426,1.532218098640442,1.9903497695922847,2.8869473934173584,1.8732430934906008,3.655854463577272,2.9859542846679688,5.4893317222595215,3.146946668624878,6.1515286564826965,7.587855309247971,5.966907367110252,8.436038345098495,7.304596155881882,9.403960406780245,7.475148141384125
0.8468174934387207,1.017735719680786,1.0780198574066162,1.333755373954773,1.0410375595092771,1.6015368700027466,1.1531506776809692,1.6362439393997192,1.7483880519866943,1.8940256834030151,2.2485673427581787,1.541570782661438,3.0886223316192627,2.0262365341186523,4.761702567338944,5.486671626567841,5.769731849431992,6.783398985862732,5.427622422575951,7.838868349790573,6.01133219897747
0.9584876894950868,0.7514714002609253,1.0955281257629397,0.651487410068512,1.0763952732086182,0.9074281454086304,0.906799614429474,1.5415304899215698,1.343877911567688,1.874435782432556,0.8814578056335449,1.993187427520752,1.704325556755066,1.5564689636230469,4.945407807826996,4.039094969630241,5.796234682202339,3.3851351588964462,5.473757162690163,4.856349155306816,4.749329388141632
0.8687670826911926,0.6126511096954346,1.0391749143600464,0.6836411952972412,1.0971125364303589,0.9156174659729004,0.8694937825202942,1.4059677124023438,0.8025431632995605,1.9719603061676023,0.877093493938446,1.679131269454956,1.4968743324279783,1.3722620010375977,4.75892648100853,3.2138992100954056,5.704932287335396,3.6409202963113785,5.652512237429619,4.847536608576775,4.636454209685326
1.129810452461243,0.6101230382919312,0.9679598212242126,0.7946000695228577,0.6773117184638977,0.594142735004425,0.7956579327583313,1.7285776138305664,0.8040162920951843,1.3788385391235352,0.9831836819648744,0.872243344783783,0.7536752223968506,1.086755633354187,5.874418094754219,3.303356096148491,5.110187828540802,4.180384799838066,3.636202961206436,3.1199708580970764,4.20408695936203
0.7330701947212219,0.579913318157196,0.4981468617916107,0.5901011228561401,0.5593835115432739,0.8391213417053223,0.6332893371582031,0.898158848285675,0.7568594217300415,0.5888935327529907,0.6497151851654053,0.7110853791236877,1.2664783000946045,0.8118650317192078,3.7929732352495193,3.1326960772275925,2.6341134682297707,3.092475421726704,2.8954964131116867,4.26875576376915,3.3027514815330505
0.7674293518066406,0.8506410121917725,0.4905180335044861,0.5210282802581787,0.512459397315979,0.537731409072876,0.6133012175559998,0.980990469455719,1.0128259658813477,0.5259447693824768,0.4806277453899383,0.4454493820667267,0.6567991375923157,0.6837730407714844,3.843921050429344,4.369653761386871,2.608178555965424,2.713671699166298,2.6151033118367195,2.9004357755184174,3.17516066133976
0.8145959377288818,1.067785620689392,0.6371877789497375,0.6441348791122437,0.7411523461341858,0.6022219657897949,0.7511796951293945,1.0949898958206177,1.4400672912597656,0.6567462086677551,0.5989410877227783,0.7228404879570007,0.53476881980896,0.8413922190666199,4.039193689823151,5.397989600896835,3.2134465873241425,3.2452400773763657,3.6051973700523376,3.0272500589489937,3.754719346761704
0.5335743427276611,0.655255913734436,0.4672901034355163,0.6420263051986694,0.5756117105484009,0.5018560290336609,0.5626024603843689,0.7494549751281738,0.751450777053833,0.5143851637840271,0.6683927178382874,0.5318008065223694,0.5789809823036194,0.6324109435081482,2.8249235823750496,3.47110852599144,2.48941034078598,3.2198727130889893,2.900681458413601,2.613401599228382,2.919899858534336
0.5162585973739624,0.5817890763282776,0.4867577254772186,0.7459495663642883,0.5684854388237,0.6211687326431274,0.58673495054245,0.7532381415367126,0.7070141434669495,0.4897993505001068,0.8275773525238037,0.555294394493103,0.710178017616272,0.6738503575325012,2.754752151668072,3.1211530789732933,2.5302790105342865,3.714129328727722,2.918020635843277,3.196896612644196,3.039204888045788
